CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.117333333512147,1.1009625,0.381700120837556,0.00226056134259259,2.6496,43388
0.108799999892712,1.042525,0.378856865457884,0.00922309027777778,2.4796,43389
0.109866666523616,1.4609375,0.298899743853535,0.000994646990740741,2.5796,43390
0.101647058634197,1.38263125,0.512018899486861,0.00533492476851852,NaN,43391
0.0909400721278002,1.3440625,0.584360704653984,0.00840928819444445,2.7884,43392
0.078933333047231,1.8209125,0.585533623316294,0.000632957175925926,2.7506,43393
0.0874666665593783,1.87,0.368950499190246,0,2.7006,43394
0.0992000003576278,1.77299375,0.55117799931019,0.000994646990740741,2.9496,43395
0.0746666663448016,1.87,0.511243124109478,0.0132016782407407,2.6852,43396
0.105600000214577,1.8816875,0.250096499274534,0.00641999421296296,2.5552,43397
0.0885333334048589,1.8816875,0.277969498399702,0.0274884259259259,2.2752,43398
0.0864000001430511,1.8816875,1.02177712280136,0.00424985532407407,2.0252,43399
0.083199999856949,1.87,1.36423537324272,0.000904224537037037,2.1452,43400
0.0582259853262797,1.4141875,1.64143077068921,0,2.4052,43401
0.0501333331545193,1.7648125,1.9211624859516,0.00153718171296296,2.3174,43402
0.036266666630904,1.8816875,1.68346105035407,0.00958478009259259,2.1774,43403
0.0501333329757055,1.8816875,0.942937120579687,0.00849971064814815,2.3174,43404
0.035200000178814,2.2790625,1.06112924662037,0.00108506944444444,2.1952,43405
0.0608000004291535,2.1621875,1.84199099444129,0.0072337962962963,2.3674,43406
0.0480000001430512,2.3491875,2.16339937277945,0.000994646990740741,2.5974,43407
0.0544000002861022,2.3491875,1.95285561669771,0,2.5774,43408
0.0586666669885317,2.3491875,1.9075743721366,0.00750506365740741,2.8174,43409
0.062933333226045,2.3491875,1.53239249760846,0.013111255787037,2.5752,43410
0.0501333340128263,2.3491875,1.7389499980773,0.00307436342592593,2.4452,43411
0.0704000001430511,2.3491875,1.8401981230221,0.00126591435185185,2.3574,43412
0.0426666668454806,2.3491875,1.80309280776151,0.0160951967592593,2.4552,43413
0.0554666661659875,2.3491875,1.79470874505554,0.000994646990740741,2.203,43414
0.0565333331187566,2.3491875,1.71897374739082,0,2.213,43415
0.0447999999642372,2.3491875,1.66619718174116,0.00108506944444444,2.203,43416
0.0575999996066094,2.3491875,1.77490499495307,0.0141963252314815,2.333,43417
0.05333333354791,2.3491875,1.88064749490403,0.00117549189814815,2.453,43418
0.0533333329041799,2.3491875,1.93710937257702,0.0023509837962963,2.453,43419
0.0416000001430512,2.3491875,2.440124996645,0.00334563078703704,2.423,43420
0.0490666667381922,2.3491875,2.46905249454213,0.00153718171296296,2.343,43421
0.0415999997854233,2.3491875,2.64405562182259,0,2.453,43422
0.0394666662732761,2.3491875,2.65556249741603,0.00289351851851852,2.443,43423
0.0383999997854233,2.3491875,2.70540187296119,0,2.333,43424
0.0373333328684171,2.3491875,2.44636874577835,0.00108506944444444,2.1608,43425
0.0362666666309039,2.3491875,2.43245061961178,0.00144675925925926,2.4008,43426
0.0287999996781349,2.3491875,2.44139437288336,0.009765625,2.2208,43427
0.0362666661659876,2.3491875,2.40452812258444,0.00153718171296296,2.1808,43428
0.0354022309427368,2.1621875,2.39871612602393,0,1.9508,43429
0.0352000002861023,2.3491875,2.32240499349286,0.00135633680555556,1.9308,43430
0.0320000000715256,2.3491875,2.38127624707084,0.000994646990740741,1.9308,43431
0.0288000000715257,2.3491875,2.21435249761776,0.00180844907407407,1.8608,43432
0.043733333226045,2.3491875,1.87977562240924,0.00244140625,1.8808,43433
0.0565333331545193,2.3491875,1.90296187093237,0.0100368923611111,1.9008,43434
0.0298666668812434,2.3491875,2.03541937229181,0.000994646990740741,1.7708,43435
0.0533333333333333,2.3491875,1.63178437139587,0,1.7708,43436
0.0597333336194357,2.3491875,1.64447249739956,0.0023509837962963,1.8008,43437
0.0394666668812434,2.34723958294375,1.8459187449569,0.00207971643518519,1.8808,43438
0.0277333333690961,2.34723958294375,1.84023374727043,0.00153718171296296,1.6708,43439
0.0437333330829938,2.34723958294375,1.65005624460832,0,1.5508,43440
0.0394666659871737,0.78890625,0.966994231968,0.00135633680555556,1.5508,43441
