Date,Tair,Rhair,CO2air,HumDef,VentLee,VentWind,AssimLight,EnScr,BlckScr,Tpipe,CO2reg,PARin,Tair_sigrow,Rhair_sigrow,PARin_sigrow,stomata_cond,Netrad_ridder,Transp_ridder,Tleaf_ridder
2/1/2022 2:50,18.90,69.50,425.00,4.93,0.00,0.00,0.00,99.70,99.90,31.40,2.00,0.00,16.64,66.10,-0.04,0.00,,,
2/1/2022 2:55,19.00,69.60,426.00,4.94,0.00,0.00,0.00,99.70,99.90,30.60,2.00,0.00,16.66,66.10,-0.04,0.00,,,
2/1/2022 3:00,18.80,69.70,428.00,4.87,0.00,0.00,0.00,99.70,99.90,29.80,2.00,0.00,16.67,66.10,-0.04,0.00,,,
2/1/2022 3:04,18.90,69.90,428.00,4.87,0.00,0.00,0.00,99.70,99.90,29.30,2.00,0.00,16.66,66.27,-0.04,0.00,,,
2/1/2022 3:09,19.00,70.30,426.00,4.83,0.00,0.00,0.00,99.70,99.90,28.90,2.00,0.00,16.64,66.43,-0.04,0.00,,,
2/1/2022 3:15,18.90,70.50,425.00,4.77,0.00,0.00,0.00,99.70,99.90,30.20,2.00,0.00,16.63,66.60,-0.04,0.00,,,
2/1/2022 3:20,18.70,70.50,423.00,4.72,0.00,0.00,0.00,99.70,99.90,33.30,2.00,0.00,16.60,66.60,-0.04,0.00,,,
2/1/2022 3:24,18.90,68.70,425.00,5.06,0.00,0.00,0.00,99.70,99.90,33.10,2.00,0.00,16.57,66.60,-0.04,0.00,,,
2/1/2022 3:29,19.00,70.20,425.00,4.85,0.00,0.00,0.00,99.70,99.90,32.30,2.00,0.00,16.54,66.60,-0.04,0.00,,,
2/1/2022 3:35,19.00,70.30,427.00,4.83,0.00,0.00,0.00,99.70,99.90,31.60,2.00,0.00,16.55,66.60,-0.04,0.00,,,
2/1/2022 3:40,19.00,70.40,425.00,4.81,0.00,0.00,0.00,99.70,99.90,30.80,2.00,0.00,16.57,66.60,-0.04,0.00,,,
2/1/2022 3:45,19.10,70.40,428.00,4.84,0.00,0.00,0.00,99.70,99.90,30.00,2.00,0.00,16.58,66.60,-0.04,0.00,,,
2/1/2022 3:49,18.90,70.70,428.00,4.74,0.00,0.00,0.00,99.70,99.90,29.30,2.00,0.00,16.57,66.73,-0.04,0.00,,,
2/1/2022 3:54,18.60,70.80,427.00,4.64,0.00,0.00,0.00,99.70,99.90,29.40,2.00,0.00,16.55,66.87,-0.04,0.00,,,
2/1/2022 4:00,19.00,71.00,425.00,4.72,0.00,0.00,0.00,99.70,99.90,30.60,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:05,19.00,71.00,425.00,4.72,0.00,0.00,0.00,99.70,99.90,32.10,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:09,19.10,70.90,425.00,4.76,0.00,0.00,0.00,99.70,99.90,32.00,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:14,19.10,70.80,426.00,4.78,0.00,0.00,0.00,99.70,99.90,31.20,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:20,19.10,70.80,422.00,4.78,0.00,0.00,0.00,99.70,99.90,30.50,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:25,19.00,70.90,426.00,4.73,0.00,0.00,0.00,99.70,99.90,29.80,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:30,18.70,71.10,425.00,4.62,0.00,0.00,0.00,99.70,99.90,29.00,2.00,0.00,16.54,67.00,-0.04,0.00,,,
2/1/2022 4:34,19.00,71.30,427.00,4.67,0.00,0.00,0.00,99.70,99.90,29.30,2.00,0.00,16.54,67.17,-0.04,0.00,,,
2/1/2022 4:39,18.90,71.40,428.00,4.62,0.00,0.00,0.00,99.70,99.90,29.60,2.00,0.00,16.54,67.33,-0.04,0.00,,,
2/1/2022 4:45,19.00,71.50,427.00,4.64,0.00,0.00,0.00,99.70,99.90,29.90,2.00,0.00,16.54,67.50,-0.04,0.00,,,
2/1/2022 4:50,18.90,71.60,426.00,4.59,0.00,0.00,0.00,99.70,99.90,30.10,2.00,0.00,16.52,67.63,-0.04,0.00,,,
2/1/2022 4:54,19.00,71.70,428.00,4.60,0.00,0.00,0.00,99.70,99.90,30.20,2.00,0.00,16.51,67.77,-0.04,0.00,,,
2/1/2022 4:59,18.80,71.70,425.00,4.55,0.00,0.00,0.00,99.70,99.90,30.80,2.00,0.00,16.49,67.90,-0.04,0.00,,,
2/1/2022 5:05,18.80,71.70,425.00,4.55,0.00,0.00,0.00,99.70,99.90,31.20,2.00,0.00,16.49,67.90,-0.04,0.00,,,
2/1/2022 5:10,19.00,71.70,425.00,4.60,0.00,0.00,0.00,99.70,99.90,32.00,2.00,0.00,16.49,67.90,-0.04,0.00,,,
2/1/2022 5:15,18.90,71.50,426.00,4.61,0.00,0.00,0.00,99.70,99.90,32.70,2.00,0.00,16.49,67.90,-0.04,0.00,,,
2/1/2022 5:19,19.10,71.50,428.00,4.66,0.00,0.00,0.00,99.70,99.90,32.20,2.00,0.00,16.51,68.07,-0.04,0.00,,,
2/1/2022 5:24,19.30,71.30,429.00,4.75,0.00,0.00,0.00,99.70,99.90,31.70,2.00,0.00,16.52,68.23,-0.04,0.00,,,
2/1/2022 5:30,19.00,71.30,430.00,4.67,0.00,0.00,0.00,99.70,99.90,30.80,2.00,0.00,16.54,68.40,-0.04,0.00,,,
2/1/2022 5:35,19.00,71.40,429.00,4.65,0.00,0.00,0.00,99.70,99.90,30.90,2.00,0.00,16.57,68.40,-0.04,0.00,,,
2/1/2022 5:39,18.90,71.50,429.00,4.61,0.00,0.00,0.00,99.70,99.90,30.90,2.00,0.00,16.60,68.40,-0.04,0.00,,,
2/1/2022 5:44,19.20,71.60,426.00,4.67,0.00,0.00,0.00,99.70,99.90,31.30,2.00,0.00,16.63,68.40,-0.04,0.00,,,
2/1/2022 5:50,19.20,71.60,428.00,4.67,0.00,0.00,0.00,99.70,99.90,32.00,2.00,0.00,16.64,68.53,-0.04,0.00,,,
2/1/2022 5:55,19.30,71.60,429.00,4.70,0.00,0.00,0.00,99.70,99.90,32.80,2.00,0.00,16.66,68.67,-0.04,0.00,,,
2/1/2022 6:00,19.10,71.40,424.00,4.68,0.00,0.00,0.00,99.70,99.90,32.20,2.00,0.00,16.67,68.80,-0.04,0.00,,,
2/1/2022 6:04,19.00,71.40,426.00,4.65,0.00,0.00,0.00,99.70,99.90,31.20,2.00,0.00,16.70,68.80,-0.04,0.00,,,
2/1/2022 6:09,19.20,71.50,425.00,4.69,0.00,0.00,0.00,99.70,99.90,30.60,2.00,0.00,16.73,68.80,-0.04,0.00,,,
2/1/2022 6:15,19.20,71.60,429.00,4.67,0.00,0.00,0.00,99.70,99.90,29.80,2.00,0.00,16.76,68.80,-0.04,0.00,,,
2/1/2022 6:20,19.00,71.80,432.00,4.59,0.00,0.00,0.00,99.70,99.90,29.20,2.00,0.00,16.76,68.80,-0.04,0.00,,,
2/1/2022 6:24,19.20,72.00,428.00,4.61,0.00,0.00,0.00,99.70,99.90,28.60,2.00,0.00,16.76,68.80,-0.04,0.00,,,
2/1/2022 6:29,19.10,72.20,430.00,4.55,0.00,0.00,0.00,99.70,99.90,27.80,2.00,0.00,16.76,68.80,-0.04,0.00,,,
2/1/2022 6:35,19.10,72.50,426.00,4.50,0.00,0.00,0.00,99.70,99.90,27.50,2.00,0.00,16.73,68.80,-0.04,0.00,,,
2/1/2022 6:40,18.80,72.80,425.00,4.37,0.00,0.00,0.00,99.70,99.90,28.20,2.00,0.00,16.70,68.80,-0.04,0.00,,,
2/1/2022 6:45,18.80,73.00,426.00,4.34,0.00,0.00,0.00,99.70,99.90,28.60,2.00,0.00,16.67,68.80,-0.04,0.00,,,
2/1/2022 6:49,18.80,73.10,428.00,4.32,0.00,0.00,0.00,99.70,99.90,28.80,2.00,0.00,16.64,68.97,-0.04,0.00,,,
2/1/2022 6:54,18.50,73.10,428.00,4.25,0.00,0.00,0.00,99.70,99.90,29.70,2.00,0.00,16.61,69.13,-0.04,0.00,,,
2/1/2022 7:00,19.00,73.10,428.00,4.37,0.00,0.00,0.00,99.70,99.90,32.30,2.00,0.00,16.58,69.30,-0.04,0.00,,,
2/1/2022 7:05,19.10,72.70,430.00,4.47,0.00,0.00,0.00,99.70,99.90,32.40,2.00,0.00,16.58,69.43,-0.04,0.00,,,
2/1/2022 7:09,19.00,72.50,430.00,4.47,0.00,0.00,0.00,99.70,99.90,31.20,2.00,0.00,16.58,69.57,-0.04,0.00,,,
2/1/2022 7:14,19.00,72.50,431.00,4.47,0.00,0.00,0.00,99.70,99.90,30.60,2.00,0.00,16.58,69.70,-0.04,0.00,,,
2/1/2022 7:20,19.00,72.50,428.00,4.47,0.00,0.00,0.00,99.70,99.90,29.70,2.00,0.00,16.59,69.70,-0.04,0.00,,,
2/1/2022 7:25,19.10,72.70,429.00,4.47,0.00,0.00,0.00,99.70,99.90,29.30,2.00,0.00,16.60,69.70,-0.04,0.00,,,
2/1/2022 7:30,19.10,72.90,425.00,4.43,0.00,0.00,0.00,99.70,99.90,29.40,2.00,0.00,16.61,69.70,-0.04,0.00,,,
2/1/2022 7:34,18.60,72.90,428.00,4.31,0.00,0.00,0.00,99.70,97.20,34.20,2.00,0.00,16.61,69.70,-0.04,0.00,,,
2/1/2022 7:39,19.30,72.70,429.00,4.52,0.00,0.00,0.00,99.70,99.90,38.50,2.00,0.00,16.62,69.70,-0.04,0.00,,,
2/1/2022 7:45,19.20,72.00,429.00,4.61,0.00,0.00,0.00,99.70,97.20,34.40,2.00,0.00,16.63,69.70,-0.04,0.00,,,
2/1/2022 7:50,19.30,71.60,430.00,4.70,0.00,0.00,0.00,99.70,94.10,37.40,2.00,0.00,16.67,69.57,5.18,0.00,,,
2/1/2022 7:54,19.30,71.40,430.00,4.74,0.00,0.00,0.00,99.70,91.20,38.70,2.00,0.00,16.72,69.43,10.40,0.00,,,
2/1/2022 7:59,19.20,71.20,431.00,4.74,0.00,0.00,0.00,99.70,48.40,38.20,2.00,0.00,16.76,69.30,15.63,0.00,,,
2/1/2022 8:05,19.30,71.20,428.00,4.77,0.00,0.00,100.00,99.70,0.20,38.00,2.00,42.00,16.82,68.83,20.85,0.00,,,
2/1/2022 8:10,19.30,70.90,432.00,4.82,0.00,0.00,100.00,99.70,0.20,0.00,2.00,42.00,16.87,68.37,26.07,0.00,,,
2/1/2022 8:15,19.20,70.50,430.00,4.86,0.00,0.00,100.00,99.70,0.20,0.00,2.00,43.00,16.93,67.90,31.29,0.00,,,
2/1/2022 8:19,19.70,70.40,425.00,5.02,0.00,0.00,100.00,99.70,0.20,0.00,2.00,43.00,17.06,67.52,36.51,0.00,,,
2/1/2022 8:24,19.50,70.40,429.00,4.96,0.00,0.00,100.00,99.70,0.20,33.70,2.00,43.00,17.19,67.13,41.74,0.00,,,
2/1/2022 8:30,19.50,70.20,430.00,4.99,0.00,0.00,100.00,99.70,0.20,50.20,2.00,43.00,17.32,66.75,46.96,0.00,,,
2/1/2022 8:35,20.20,68.70,430.00,5.46,0.00,0.00,100.00,99.70,0.20,63.90,2.00,44.00,17.45,66.37,47.29,0.00,,,
2/1/2022 8:39,21.40,65.50,431.00,6.46,0.00,0.00,100.00,99.70,0.20,71.20,2.00,45.00,17.58,65.98,47.63,0.00,,,
2/1/2022 8:44,23.10,62.20,432.00,7.80,0.00,0.00,100.00,99.70,0.20,71.40,2.00,46.00,17.71,65.60,47.96,0.00,,,
2/1/2022 8:50,24.70,61.10,433.00,8.79,0.00,0.00,100.00,99.70,0.20,68.70,2.00,46.00,18.03,64.50,48.29,0.00,,,
2/1/2022 8:55,25.50,59.60,432.00,9.55,9.10,0.00,100.00,99.70,0.20,64.70,2.00,47.00,18.35,63.40,,0.00,,,
2/1/2022 9:00,25.60,58.20,430.00,9.94,4.60,0.00,100.00,99.70,0.20,62.30,2.00,47.00,18.66,62.30,,0.00,,,
2/1/2022 9:04,24.80,57.00,430.00,9.78,0.00,0.00,100.00,99.70,0.20,59.40,2.00,33.00,18.98,61.20,,0.00,,,
2/1/2022 9:09,24.70,56.70,430.00,9.79,0.00,0.00,100.00,99.70,0.20,57.00,2.00,35.00,19.30,60.10,,0.00,,,
2/1/2022 9:15,25.10,56.80,428.00,9.99,0.00,0.00,100.00,99.70,0.20,54.70,2.00,35.00,19.62,59.00,,0.00,,,
2/1/2022 9:20,25.10,57.20,431.00,9.90,0.00,0.00,100.00,99.70,0.20,52.60,2.00,37.00,19.93,57.90,,0.00,,,
2/1/2022 9:24,24.60,57.40,428.00,9.58,0.00,0.00,100.00,99.70,0.20,50.70,2.00,38.00,20.25,56.80,,0.00,,,
2/1/2022 9:29,24.20,58.60,432.00,9.10,0.00,0.00,100.00,99.70,0.20,48.80,2.00,48.00,20.57,55.70,,0.00,,,
2/1/2022 9:35,24.00,59.40,433.00,8.82,0.00,0.00,100.00,99.70,0.20,61.30,2.00,41.00,20.61,55.53,,0.00,,,
2/1/2022 9:40,24.20,59.00,429.00,9.01,0.00,0.00,100.00,99.70,0.20,65.70,2.00,45.00,20.66,55.37,,0.00,,,
2/1/2022 9:45,24.60,57.40,429.00,9.58,0.00,0.00,100.00,99.70,0.20,63.60,2.00,43.00,20.70,55.20,,0.00,,,
2/1/2022 9:49,25.60,56.50,429.00,10.35,0.00,0.00,100.00,99.70,0.20,65.80,2.00,47.00,20.84,54.87,,0.00,,,
2/1/2022 9:54,26.20,56.20,428.00,10.77,14.60,0.00,100.00,99.70,0.20,63.40,2.00,42.00,,,,,,,
2/1/2022 10:00,26.00,55.90,428.00,10.72,14.60,0.00,100.00,99.70,0.20,60.50,2.00,44.00,,,,,,,
2/1/2022 10:05,25.60,55.10,425.00,10.68,6.90,0.00,100.00,99.70,0.20,58.20,2.00,63.00,,,,,,,
2/1/2022 10:09,25.50,54.50,430.00,10.76,6.90,0.00,100.00,99.70,0.20,55.70,2.00,50.00,,,,,,,
2/1/2022 10:14,24.90,55.00,431.00,10.29,0.00,0.00,100.00,99.70,0.20,53.70,2.00,40.00,,,,,,,
2/1/2022 10:20,24.90,55.00,430.00,10.29,0.00,0.00,100.00,99.70,0.20,51.70,2.00,48.00,,,,,,,
2/1/2022 10:25,24.70,56.00,429.00,9.95,0.00,0.00,100.00,99.70,0.20,50.10,2.00,55.00,,,,,,,
2/1/2022 10:30,24.40,56.30,430.00,9.72,0.00,0.00,100.00,99.70,0.20,51.80,2.00,67.00,,,,,,,
2/1/2022 10:34,24.80,56.10,429.00,9.98,0.00,0.00,100.00,99.70,0.20,50.90,2.00,55.00,,,,,,,
2/1/2022 10:39,24.40,56.90,426.00,9.58,0.00,0.00,100.00,99.70,0.20,52.50,2.00,55.00,,,,,,,
2/1/2022 10:45,24.00,56.90,425.00,9.36,0.00,0.00,100.00,99.70,0.20,51.30,2.00,55.00,,,,,,,
2/1/2022 10:50,24.70,56.70,426.00,9.79,0.00,0.00,100.00,99.70,0.20,50.20,2.00,51.00,,,,,45.10,66.60,24.20
2/1/2022 10:54,24.50,56.90,425.00,9.64,0.00,0.00,100.00,99.70,0.20,49.40,2.00,55.00,,,,,44.40,69.90,24.60
2/1/2022 10:59,24.50,57.10,428.00,9.59,0.00,0.00,100.00,99.70,0.20,48.80,2.00,53.00,,,,,40.20,110.20,22.00
2/1/2022 11:05,24.40,57.60,428.00,9.43,0.00,0.00,100.00,99.70,0.20,49.30,2.00,47.00,,,,,40.20,110.30,21.95
2/1/2022 11:10,24.10,57.90,430.00,9.20,0.00,0.00,100.00,99.70,0.20,48.20,2.00,42.00,,,,,40.20,110.40,21.90
2/1/2022 11:15,24.10,58.20,430.00,9.13,0.00,0.00,100.00,99.70,0.20,47.60,2.00,46.00,,,,,39.90,110.10,22.00
2/1/2022 11:19,24.10,58.60,432.00,9.05,0.00,0.00,100.00,99.70,0.20,46.70,2.00,48.00,,,,,39.90,110.20,22.10
2/1/2022 11:24,24.20,58.80,429.00,9.05,0.00,0.00,100.00,99.70,0.20,45.60,2.00,57.00,,,,,40.50,110.80,22.10
2/1/2022 11:30,24.10,59.20,425.00,8.92,0.00,0.00,100.00,99.70,0.20,44.40,2.00,64.00,,,,,40.50,110.90,22.10
2/1/2022 11:35,23.80,59.40,426.00,8.72,0.00,0.00,100.00,99.70,0.20,42.80,2.00,62.00,,,,,40.50,111.00,22.10
2/1/2022 11:39,23.90,59.70,425.00,8.71,0.00,0.00,100.00,99.70,0.20,41.80,2.00,70.00,,,,,40.80,111.70,22.10
2/1/2022 11:44,23.70,60.40,426.00,8.46,0.00,0.00,100.00,99.70,0.20,40.40,2.00,65.00,,,,,40.50,111.50,22.10
2/1/2022 11:50,23.40,60.80,428.00,8.23,0.00,0.00,100.00,99.70,0.20,39.70,2.00,57.00,,,,,40.60,111.60,22.15
2/1/2022 11:55,23.60,61.30,429.00,8.22,0.00,0.00,100.00,99.70,0.20,41.00,2.00,69.00,,,,,40.70,111.70,22.20
2/1/2022 12:00,23.40,61.60,426.00,8.07,0.00,0.00,100.00,99.70,0.20,42.80,2.00,62.00,,,,,40.90,112.00,22.40
2/1/2022 12:04,23.40,61.50,429.00,8.09,0.00,0.00,100.00,99.70,0.20,44.20,2.00,61.00,,,,,41.20,111.10,22.50
2/1/2022 12:09,23.50,61.50,430.00,8.13,0.00,0.00,100.00,99.70,0.20,43.10,2.00,61.00,,,,,40.80,112.40,22.50
2/1/2022 12:15,23.70,61.40,429.00,8.25,0.00,0.00,100.00,99.70,0.20,42.70,2.00,57.00,,,,,40.65,112.40,22.45
2/1/2022 12:20,23.30,61.80,427.00,7.98,0.00,0.00,100.00,99.70,0.20,43.40,2.00,62.00,,,,,40.50,112.40,22.40
2/1/2022 12:24,23.50,61.80,427.00,8.07,0.00,0.00,100.00,99.70,0.20,44.20,2.00,75.00,,,,,41.10,112.70,22.40
2/1/2022 12:29,23.70,61.70,427.00,8.18,0.00,0.00,100.00,99.70,0.20,42.90,2.00,70.00,,,,,41.10,112.60,22.40
2/1/2022 12:35,23.80,62.00,427.00,8.16,0.00,0.00,100.00,99.70,0.20,41.80,2.00,66.00,,,,,41.00,112.45,22.40
2/1/2022 12:40,23.90,61.90,430.00,8.23,0.00,0.00,100.00,99.70,0.20,42.00,2.00,79.00,,,,,40.90,112.30,22.40
2/1/2022 12:45,23.70,62.10,425.00,8.10,0.00,0.00,100.00,99.70,0.20,40.50,2.00,81.00,,,,,41.40,112.50,22.60
2/1/2022 12:49,23.50,62.40,430.00,7.94,0.00,0.00,100.00,99.70,0.20,39.40,2.00,90.00,,,,,42.30,110.90,22.60
2/1/2022 12:54,23.80,62.60,428.00,8.03,0.00,0.00,100.00,99.70,0.20,38.50,2.00,100.00,,,,,43.00,112.30,22.90
2/1/2022 13:00,23.80,62.80,429.00,7.99,0.00,0.00,100.00,99.70,0.20,37.40,2.00,88.00,,,,,42.90,112.40,22.85
2/1/2022 13:05,23.60,63.00,428.00,7.86,0.00,0.00,100.00,99.70,0.20,36.60,2.00,81.00,,,,,42.80,112.50,22.80
2/1/2022 13:09,23.50,63.40,426.00,7.73,0.00,0.00,100.00,99.70,0.20,35.70,2.00,70.00,,,,,42.00,110.10,22.60
2/1/2022 13:14,23.60,63.70,423.00,7.71,0.00,0.00,100.00,99.70,0.20,36.20,2.00,76.00,,,,,41.60,111.70,22.70
2/1/2022 13:20,23.60,64.10,427.00,7.63,0.00,0.00,100.00,99.70,0.20,42.00,2.00,110.00,,,,,42.25,110.90,22.75
2/1/2022 13:25,23.50,63.50,428.00,7.71,0.60,0.00,100.00,99.70,0.20,40.30,2.00,115.00,,,,,42.90,110.10,22.80
2/1/2022 13:30,24.10,63.00,429.00,8.08,0.60,0.00,100.00,99.70,0.20,0.00,2.00,96.00,,,,,43.70,113.50,23.10
2/1/2022 13:34,24.10,62.70,428.00,8.15,0.00,0.00,100.00,99.70,0.20,0.00,2.00,99.00,,,,,43.00,113.40,23.00
2/1/2022 13:39,24.00,62.90,430.00,8.06,0.00,0.00,100.00,99.70,0.20,0.00,2.00,90.00,,,,,43.00,113.20,23.00
2/1/2022 13:45,24.00,63.00,428.00,8.04,0.00,0.00,100.00,99.70,0.20,36.80,2.00,125.00,,,,,43.05,113.25,23.00
2/1/2022 13:50,24.30,63.00,428.00,8.18,0.00,0.00,100.00,99.70,0.20,0.00,2.00,116.00,,,,,43.10,113.30,23.00
2/1/2022 13:54,24.40,62.90,427.00,8.25,0.00,0.00,100.00,99.70,0.20,0.00,2.00,142.00,,,,,44.70,113.90,23.40
2/1/2022 13:59,24.40,63.00,422.00,8.22,0.00,0.00,100.00,99.70,0.20,0.00,2.00,130.00,,,,,44.10,113.70,23.40
2/1/2022 14:05,24.20,63.10,423.00,8.11,0.00,0.00,100.00,99.70,0.20,0.00,2.00,114.00,,,,,44.00,113.40,23.35
2/1/2022 14:10,24.50,63.20,424.00,8.23,0.00,0.00,100.00,99.70,0.20,0.00,2.00,110.00,,,,,43.90,113.10,23.30
2/1/2022 14:15,24.20,63.40,423.00,8.04,0.00,0.00,100.00,99.70,0.20,0.00,2.00,112.00,,,,,43.60,113.40,23.20
2/1/2022 14:19,23.90,63.90,428.00,7.80,0.00,0.00,100.00,99.70,0.20,0.00,2.00,116.00,,,,,43.80,109.80,23.10
2/1/2022 14:24,24.20,64.20,425.00,7.87,0.00,0.00,100.00,99.70,0.20,0.00,2.00,123.00,,,,,44.00,112.70,23.30
2/1/2022 14:30,24.00,64.40,428.00,7.73,0.00,0.00,100.00,99.70,0.20,0.00,2.00,115.00,,,,,44.05,111.55,23.25
2/1/2022 14:35,24.20,64.60,427.00,7.78,0.00,0.00,100.00,99.70,0.20,0.00,2.00,105.00,,,,,44.10,110.40,23.20
2/1/2022 14:39,24.10,65.00,427.00,7.65,0.00,0.00,100.00,99.70,0.20,0.00,2.00,105.00,,,,,43.10,112.50,23.20
2/1/2022 14:44,23.90,65.30,422.00,7.50,0.00,0.00,100.00,99.70,0.20,0.00,2.00,115.00,,,,,43.90,110.10,23.10
2/1/2022 14:50,23.80,65.70,424.00,7.37,0.00,0.00,100.00,99.70,0.20,0.00,2.00,112.00,,,,,44.10,109.65,23.05
