Date,CO2_vip,dx_vip,heating_temp_vip,net_pipe_vip,assim_vip,scr_enrg_vip,scr_blck_vip,vent_templee_vip,vent_tempwind_vip,lee_wind_min_vip
2/1/2022 1:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:34,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:45,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:54,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 1:59,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:05,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:10,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:19,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:35,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:44,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 2:55,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:00,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:04,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:09,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:20,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:29,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:35,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:40,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:45,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:49,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 3:54,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:00,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:05,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:09,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:14,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:20,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:25,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:34,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:45,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:54,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 4:59,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:05,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:10,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:19,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:35,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:44,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 5:55,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:00,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:04,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:09,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:20,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:29,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.0,0.0
2/1/2022 6:35,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.0,20.1,0.0
2/1/2022 6:40,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.1,20.2,0.0
2/1/2022 6:45,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.2,20.2,0.0
2/1/2022 6:49,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.2,20.3,0.0
2/1/2022 6:54,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.3,20.4,0.0
2/1/2022 7:00,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.3,20.5,0.0
2/1/2022 7:05,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.4,20.6,0.0
2/1/2022 7:09,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.4,20.7,0.0
2/1/2022 7:14,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.5,20.7,0.0
2/1/2022 7:20,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.5,20.8,0.0
2/1/2022 7:25,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.6,20.9,0.0
2/1/2022 7:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.7,21.0,0.0
2/1/2022 7:34,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.7,21.1,0.0
2/1/2022 7:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.8,21.2,0.0
2/1/2022 7:45,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.8,21.2,0.0
2/1/2022 7:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.9,21.3,0.0
2/1/2022 7:54,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.9,21.4,0.0
2/1/2022 7:59,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.0,21.5,0.0
2/1/2022 8:05,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.0,21.6,0.0
2/1/2022 8:10,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.1,21.7,0.0
2/1/2022 8:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.2,21.7,0.0
2/1/2022 8:19,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.2,21.8,0.0
2/1/2022 8:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.3,21.9,0.0
2/1/2022 8:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,19.3,22.0,0.0
2/1/2022 8:35,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.4,22.1,0.0
2/1/2022 8:39,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.4,22.2,0.0
2/1/2022 8:44,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.5,22.2,0.0
2/1/2022 8:50,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.5,22.3,0.0
2/1/2022 8:55,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.6,22.4,0.0
2/1/2022 9:00,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.7,22.5,0.0
2/1/2022 9:04,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.7,22.6,0.0
2/1/2022 9:09,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.8,22.7,0.0
2/1/2022 9:15,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.8,22.7,0.0
2/1/2022 9:20,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.9,22.8,0.0
2/1/2022 9:24,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.9,22.9,0.0
2/1/2022 9:29,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 9:35,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 9:40,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 9:45,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 9:49,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 9:54,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:00,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:05,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:09,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:14,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:20,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:25,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:30,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:34,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:39,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:45,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:50,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:54,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 10:59,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:05,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:10,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:15,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:19,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:24,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:30,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:35,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:39,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:44,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:50,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 11:55,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:00,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:04,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:09,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:15,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:20,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:24,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:29,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:35,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:40,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:45,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:49,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 12:54,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:00,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:05,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:09,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:14,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:20,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:25,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:30,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:34,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:39,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:45,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:50,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:54,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 13:59,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:05,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:10,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:15,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:19,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:24,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:30,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:35,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:39,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:44,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:50,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 14:55,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:00,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:04,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:09,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:15,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:20,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:24,420.0,2.2,5.0,0.0,10.0,90.0,90.0,20.0,23.0,0.0
2/1/2022 15:29,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.9,22.9,0.0
2/1/2022 15:35,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.9,22.8,0.0
2/1/2022 15:40,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.8,22.7,0.0
2/1/2022 15:45,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.8,22.6,0.0
2/1/2022 15:49,420.0,2.2,5.0,0.0,10.0,90.0,90.0,19.7,22.6,0.0
2/1/2022 15:54,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.6,22.5,0.0
2/1/2022 16:00,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.6,22.4,0.0
2/1/2022 16:05,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.5,22.3,0.0
2/1/2022 16:09,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.5,22.2,0.0
2/1/2022 16:14,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.4,22.1,0.0
2/1/2022 16:20,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.4,22.1,0.0
2/1/2022 16:25,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.3,22.0,0.0
2/1/2022 16:30,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.3,21.9,0.0
2/1/2022 16:34,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.2,21.8,0.0
2/1/2022 16:39,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.1,21.7,0.0
2/1/2022 16:45,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.1,21.6,0.0
2/1/2022 16:50,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.0,21.6,0.0
2/1/2022 16:54,420.0,2.2,5.0,0.0,15.0,90.0,90.0,19.0,21.5,0.0
2/1/2022 16:59,420.0,2.2,5.0,0.0,15.0,90.0,90.0,18.9,21.4,0.0
2/1/2022 17:05,420.0,2.2,5.0,0.0,15.0,90.0,90.0,18.9,21.3,0.0
2/1/2022 17:10,420.0,2.2,5.0,0.0,15.0,90.0,90.0,18.8,21.2,0.0
2/1/2022 17:15,420.0,2.2,5.0,0.0,15.0,90.0,90.0,18.8,21.1,0.0
2/1/2022 17:19,420.0,2.2,5.0,0.0,15.0,90.0,90.0,18.7,21.1,0.0
2/1/2022 17:24,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.6,21.0,0.0
2/1/2022 17:30,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.6,20.9,0.0
2/1/2022 17:35,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.5,20.8,0.0
2/1/2022 17:39,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.5,20.7,0.0
2/1/2022 17:44,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.4,20.6,0.0
2/1/2022 17:50,420.0,2.2,5.0,0.0,15.0,100.0,90.0,18.4,20.6,0.0
2/1/2022 17:55,420.0,2.2,5.0,0.0,15.0,100.0,90.0,0.0,0.0,0.0
2/1/2022 18:00,420.0,2.2,5.0,0.0,15.0,100.0,90.0,0.0,0.0,0.0
2/1/2022 18:04,420.0,2.2,5.0,0.0,15.0,100.0,90.0,0.0,0.0,0.0
2/1/2022 18:09,420.0,2.2,5.0,0.0,15.0,100.0,90.0,0.0,0.0,0.0
2/1/2022 18:15,420.0,2.2,5.0,0.0,15.0,100.0,90.0,0.0,0.0,0.0
2/1/2022 18:20,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:24,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:29,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:35,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:40,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:45,420.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:49,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 18:54,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:00,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:05,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:09,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:14,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:20,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:25,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:30,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:34,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:39,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:45,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:50,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:54,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 19:59,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:05,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:10,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:15,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:19,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:24,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:30,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:35,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:39,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:44,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:50,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 20:55,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:00,700.0,2.2,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:04,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:09,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:15,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:20,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:24,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:29,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:35,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:40,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:45,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:49,700.0,1.8,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 21:54,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:00,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:05,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:09,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:14,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:20,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
2/1/2022 22:25,700.0,14.0,18.0,0.0,15.0,100.0,90.0,21.0,21.0,0.0
