time,AbsHumOut,Iglob,PARout,Pyrgeo,RadSum,Rain,Rhout,Tout,Winddir,Windsp
8/14/2018,13.0284834,0,1,-14,0,0,81.00000002,18.6,64,4.900000017
8/14/2018,13.14033219,0,1,-14,0,0,81.69999993,18.6,64,5.4
8/14/2018,13.02848341,0,1,-14,0,0,81.00000007,18.6,64,5.4
8/14/2018,13.1726151,0,1,-13.00000003,0,0,82.89999994,18.40000001,64,5.4
8/14/2018,13.2042408,0,1,-14,0,0,82.1,18.6,64,5.4
8/14/2018,13.18859861,0,0.999999933,-12,0,0,82.50000005,18.5,64,5.4
8/14/2018,13.31563468,0,1.34E-07,-12,0,0,83.29999989,18.5,64,5.4
8/14/2018,13.33045,0,0.999999933,-12.99999993,0,0,83.89999996,18.40000001,64,5.4
8/14/2018,13.2202168,0,1,-12.00000003,0,0,82.20000006,18.59999999,64,5.4
8/14/2018,13.39357759,0,1.999999933,-12.00000017,0,0,84.29999992,18.40000001,64,5.400000037
8/14/2018,13.156311,0,0,-16.9999998,0,0,81.8,18.6,64,6.5
8/14/2018,13.156311,0,0,-15.0000002,0,0,81.8,18.6,64,6.5
8/14/2018,13.283102,0,0.999999966,-14.00000003,0,0,83.59999994,18.40000001,64,6.5
8/14/2018,13.25217,0,1,-14,0,0,82.4,18.6,64,6.5
8/14/2018,13.3146677,0,6.71E-08,-12.00000013,0,0,83.8,18.4,64,6
8/14/2018,13.3146677,0,0.999999866,-13.99999973,0,0,83.8,18.4,64,6
8/14/2018,13.39161109,0,6.71E-08,-12.00000013,0,0,84.79999993,18.30000001,64,6
8/14/2018,13.23473931,0,0.999999966,-12.99999997,0,0,83.80000003,18.3,64,6
8/14/2018,13.0305414,0,3.35E-08,-29.9999997,0,0,82.00000002,18.4,64,6
8/14/2018,13.04645917,0,1,-20.9999999,0,0,82.59999987,18.29999999,64,6
8/14/2018,12.76528643,0,1,-20.0000001,0,0,81.30000013,18.20000001,64,6
8/14/2018,12.8581438,0,1,-16.00000013,0,0,81.4,18.3,64,6
8/14/2018,12.6092644,0,0,-15,0,0,80.3,18.2,64,6.1
8/14/2018,12.54420569,0,1,-14.00000027,0,0,79.39999999,18.29999999,64,6.1
8/14/2018,12.45321661,0,1,-17.99999946,0,0,79.30000001,18.20000001,64,6.1
8/14/2018,12.31627371,0,1,-22.99999966,0,0,78.90000003,18.10000001,64,6.1
8/14/2018,12.2267313,0,3.35E-08,-17.0000002,0,0,78.8,18,64,6.1
8/14/2018,12.2421522,0,0,-13.0000002,0,0,78.9,18,64,6.1
8/14/2018,12.18375302,0,0,-18.9999998,0,0,79.00000011,17.90000001,64,6.1
8/14/2018,12.42718508,0,0,-17.0000002,0,0,80.09999989,17.99999999,64,6.1
8/14/2018,12.3540821,0,0.999999966,-32.99999946,0,0,80.59999998,17.80000001,64,6.1
8/14/2018,12.5369635,0,0,-44,0,0,82.3,17.7,64,6.1
8/14/2018,12.36931509,0,1.000000067,-34.00000013,0,0,80.7,17.79999998,64,6.7
8/14/2018,12.14674573,0,1.999999866,-35.99999973,0,0,80.7,17.50000004,64,6.7
8/14/2018,12.32588999,0,1.34E-07,-26.00000067,0,0,81.39999995,17.59999999,64,6.7
8/14/2018,12.2506418,0,0,-29.99999987,0,0,80.90000002,17.6,64,5.700000034
8/14/2018,12.0070019,0,3.35E-08,-14.00000003,0,0,78.79999999,17.7,64,5.7
8/14/2018,12.0341406,0,0.999999899,-15.0000002,0,0,78.5,17.8,64,5.7
8/14/2018,12.0341406,0,1.01E-07,-16.9999998,0,0,78.5,17.8,64,5.7
8/14/2018,11.94271,0,0.999999966,-16.00000003,0,0,77.90000002,17.8,64,6.199999983
8/14/2018,11.8100863,0,1,-28,0,0,77.5,17.7,64,6.2
8/14/2018,11.87068001,0,3.35E-07,-19.00000027,0,0,77.90000009,17.7,64,6.2
8/14/2018,12.08272837,0,4.999999329,-22.99999946,0,0,79.29999981,17.7,64,6.2
8/14/2018,11.92231561,0.999999933,7.999999799,-62.99999732,0,0,79.20000001,17.50000001,64,6.2
8/14/2018,11.9522429,1.999999966,12.99999983,-29.00000114,0,0,79.39999999,17.5,64,6.2
8/14/2018,12.1317854,2,9.000000034,-15.99999993,1,0,80.59999997,17.5,64,5.7
8/14/2018,12.05497,2.000000603,10.00000091,-14.0000006,1,0,79.60000008,17.59999999,64,5.7
8/14/2018,12.1018648,7.999999397,18.99999909,-19.9999994,1,0,80.39999992,17.50000001,64,5.7
8/14/2018,12.1766672,16.9999997,42.9999992,-32.99999956,1,0,80.89999998,17.5,64,5.7
8/14/2018,12.1001282,35,62,-63,2,0,79.9,17.6,64,5.7
8/14/2018,12.14674568,55.00000141,101.0000027,-26.00000107,4.000000134,0,80.69999975,17.50000002,64,5.700000007
8/14/2018,11.79030615,75.99999718,140.9999946,-41.99999785,5.999999732,0,76.90000051,17.79999996,64,5.799999987
8/14/2018,11.87067999,44.00000215,81.00000402,-68.99999819,6.999999933,0,77.89999993,17.70000001,64,5.8
8/14/2018,11.802599,42.00000007,81,-73.99999983,7.999999966,0,78.39999998,17.50000001,64,5.8
8/14/2018,11.71919001,92.00000087,204.0000006,-55.99999973,11.00000013,0,76.90000005,17.7,64,5.3
8/14/2018,12.03414059,118.0000031,223.0000042,-48.0000002,15.0000004,0,78.4999999,17.80000001,64,5.3
8/14/2018,11.95380001,148.9999969,264.9999958,-49.9999998,18.9999996,0,77.5000001,17.89999999,64,5.3
8/14/2018,11.861804,148,292.9999991,-47.0000001,22.99999987,0,76.90000002,17.9,64,6.79999995
8/14/2018,11.9579487,98,91,-72,25,0,78,17.8,64,6.8
8/14/2018,11.71409511,102.0000026,223.0000046,-26.9999996,28.00000034,0,76.39999999,17.80000002,64,6.8
8/14/2018,11.91283607,140.9999948,290.9999909,-21.0000008,32.99999933,0,76.30000001,18.09999996,64,6.8
8/14/2018,11.80554681,136.0000003,239.0000035,-19.00000013,36.99999973,0,76.99999995,17.80000002,64,6.8
8/14/2018,11.99979499,86.00000168,94.00000486,-16.0000001,38.99999993,0,77.79999997,17.9,64,6.300000017
8/14/2018,12.003665,46.00000064,94.00000161,-16.0000002,40.00000007,0,78.3,17.8,64,6.3
8/14/2018,12.00366499,64.99999829,141.9999978,-22.00000463,42.0000001,0,78.29999996,17.8,64,6.3
8/14/2018,11.94271001,48.00000171,120.0000022,-67.99999537,42.9999999,0,77.90000004,17.8,64,6.3
8/14/2018,12.0341406,60.99999956,174.9999982,-75.99999973,45.9999999,0,78.49999998,17.8,64,7.19999997
8/14/2018,11.9537,111,425,-78,54,0,76.1,18.2,64,7.2
8/14/2018,11.9564371,161.0000006,652.0000034,-54.99999859,63.0000004,0,75.20000003,18.39999999,64,6.7
8/14/2018,11.9474478,169.9999988,701.9999933,-34.00000282,68.9999992,0,75.59999995,18.30000001,64,6.7
8/14/2018,11.87198071,137.0000022,452.0000168,-51.99999879,72.99999973,0,76.49999994,18.00000002,64,6.7
8/14/2018,12.15583229,154.9999994,402.0000017,-45.00000023,80.99999973,0,76.00000002,18.49999998,64,6.7
8/14/2018,12.37708089,204.9999997,563.999996,-42.9999996,92.0000002,0,75.99999999,18.79999998,64,6.7
8/14/2018,11.94744781,195.0000009,443.9999937,-31.0000005,98.0000008,0,75.60000002,18.30000001,64,6.7
8/14/2018,12.05125899,203.9999991,381.0000063,-35.9999995,105.9999992,0,75.79999998,18.39999999,64,6.7
8/14/2018,11.86001301,154.0000017,244.0000046,-51.99999946,109.9999999,0,75.50000001,18.20000001,64,6.7
8/14/2018,11.7886677,153,353,-54,114,0,75.5,18.1,64,6.7
8/14/2018,11.96503258,203.0000034,599.0000168,-45.00000007,129.000001,0,73.89999986,18.7,64,6.2
8/14/2018,11.62700945,252.9999933,848.9999665,-45.99999987,143.999998,0,71.80000028,18.7,64,6.2
8/14/2018,11.71934599,243.0000007,699.0000101,-43.0000002,151.9999995,0,73.69999987,18.40000002,64,6.699999966
8/14/2018,12.06706139,213.000001,449.0000084,-49.99999977,156.9999998,0,75.89999993,18.4,64,7.199999983
8/14/2018,11.33321669,183.0000007,402.0000017,-69.9999999,164.0000003,0,70.39999994,18.6,64,7.2
8/14/2018,11.06106382,204.000003,452.000005,-66.9999994,174.0000014,0,68.69999991,18.60000005,64,7.2
8/14/2018,11.24989598,233.999997,501.999995,-61.0000006,187.9999986,0,67.80000009,19.09999995,64,7.2
8/14/2018,11.60510159,283.9999983,751.9999916,-45.00000054,205.9999994,0,68.69999997,19.39999999,64,6.700000017
8/14/2018,11.8817081,303,802,-50,219,0,71.2,19.2,64,6.7
8/14/2018,11.3873234,253.0000007,552.0000101,-69.99999913,224.0000009,0,71.59999988,18.40000003,64,6.7
8/14/2018,11.44166659,262.9999987,701.9999799,-57.00000174,236.9999983,0,69.80000024,18.89999993,64,6.7
8/14/2018,11.506855,253.0000007,652.0000034,-53.00000027,248.9999992,0,70.19999997,18.9,64,6.7
8/14/2018,11.23717211,214.0000013,502.000005,-54.99999993,254.9999998,0,69.80000001,18.60000001,64,6.7
8/14/2018,10.45339302,204.000001,423.9999985,-65.00000047,264.0000005,0,65.30000006,18.50000001,64,6.7
8/14/2018,11.01782999,234.000005,378.0000251,-78.9999999,278.0000019,0,67.19999976,18.90000004,64,6.7
8/14/2018,10.88454001,283.999995,627.9999749,-78.0000001,296.9999981,0,64.80000024,19.29999996,64,6.7
8/14/2018,11.35262998,333.9999983,877.9999916,-72.0000002,315.9999994,0,65.59999997,19.79999998,64,6.200000017
8/14/2018,10.8010111,344,928,-62,330,0,64.3,19.3,64,6.2
8/14/2018,11.13195801,314.0000034,778.0000168,-67.00000054,338.0000013,0,67.89999994,18.90000003,64,6.00000004
8/14/2018,11.31956577,363.9999933,1027.999966,-74.99999893,356.9999975,0,67.00000012,19.39999993,64,6.59999992
8/14/2018,11.25116,413.9999966,1277.999983,-79.99999966,375.9999987,0,67.39999997,19.20000001,64,7.099999966
8/14/2018,11.20078,463.9999983,1426.999995,-82.9999999,396.9999993,0,65.50000006,19.59999999,64,7.1
8/14/2018,10.86654001,513.9999997,1505.999998,-71.99999956,417.0000005,0,62.40000008,19.9,64,7.099999966
8/14/2018,11.2821074,503.999995,1455.999975,-59.00000251,432.0000006,0,64.80000029,19.89999993,64,6.1
8/14/2018,11.3009539,454.000005,1206.000025,-83.99999749,437.9999994,0,67.69999971,19.20000007,64,6.1
8/14/2018,11.55615809,503.9999983,1455.999992,-55.00000097,459.9999993,0,65.20000008,20.19999997,64,6.1
8/14/2018,11.37055,494,1406,-44,477,0,66.1,19.7,64,6.1
8/14/2018,11.84367001,484.0000034,1256.00001,-70.00000067,489.0000015,0,69.69999991,19.50000004,64,6.1
8/14/2018,12.03040217,533.9999933,1405.99998,-79.99999866,511.9999969,0,68.30000019,20.09999992,64,6.1
8/14/2018,11.66126822,543.9999993,1455.999997,-83.99999973,528.9999989,0,67.80000003,19.70000003,64,6.1
8/14/2018,11.38750551,573.999999,1580.999996,-81.0000001,547.9999994,0,67.00000003,19.50000001,64,6.199999997
8/14/2018,11.36983589,623.9999997,1737.999995,-73.0000002,572.0000006,0,65.7,19.79999999,64,6.6
8/14/2018,11.21778387,614.000005,1588.000005,-79.0000005,590.0000022,0,65.5999997,19.60000003,64,6.6
8/14/2018,10.90117653,663.999995,1638.999995,-83.9999995,611.9999978,0,62.6000003,19.89999997,64,6.6
8/14/2018,11.19554519,713.9999983,1607.000001,-88.99999983,634.9999992,0,64.29999994,19.9,64,6.6
8/14/2018,10.9011765,759,1598,-89,657,0,62.6,19.9,64,6.6
8/14/2018,11.13042552,750.0000003,1599.000001,-91.99999987,680.0000015,0,61.30000006,20.60000001,64,6.599999933
8/14/2018,11.36016747,753.9999995,1613.999998,-90.00000027,701.999997,0,62.19999988,20.69999999,64,5.600000134
8/14/2018,10.62410005,758.9999997,1618,-91.99999987,724.9999985,0,59.2000002,20.40000002,64,5.699999993
8/14/2018,11.12871548,769.9999996,1638.999999,-91.00000003,747.9999992,0,62.39999989,20.3,64,5.7
8/14/2018,10.49591924,775.0000002,1643,-89,771.0000008,0,59.90000011,20.00000002,64,6.7
8/14/2018,11.55989646,781.0000003,1656.000001,-89,795.0000023,0,63.29999983,20.69999999,64,6.7
8/14/2018,11.18458944,783.9999997,1669.999999,-89,817.9999977,0,61.60000017,20.60000001,64,6.7
8/14/2018,11.2085571,795.9999996,1695.999999,-88.00000003,841.9999992,0,61.00000002,20.79999999,64,6.7
8/14/2018,10.9811306,806,1722,-87,865,0,59.4,20.9,64,6.7
8/14/2018,10.80537802,815.0000007,1775.999997,-87.99999966,889.0000015,0,59.50000003,20.60000002,64,6.2
8/14/2018,11.07304666,824.9999987,1732.000006,-83.00000067,911.9999969,0,59.89999995,20.89999996,64,6.2
8/14/2018,10.76907632,811.0000009,1596.000009,-67.00000107,932.9999986,0,61.09999992,20.10000005,64,6.2
8/14/2018,10.6394491,761.0000017,1346.000008,-53.00000047,945.9999996,0,60.00000004,20.2,64,6.2
8/14/2018,11.57089708,770.9999983,1451.999992,-41.99999987,969.0000005,0,61.50000001,21.19999997,64,6.199999987
8/14/2018,10.95686829,720.999995,1201.999994,-37.9999995,983.0000014,0,61.8000003,20.20000005,64,5.8
8/14/2018,11.83219041,671.000005,1142.000006,-33.0000005,996.9999986,0,64.7999997,20.69999995,64,5.8
8/14/2018,11.18054582,621.0000017,892.0000084,-28.00000017,1007,0,64.60000001,19.80000003,64,5.8
8/14/2018,11.9795942,571,665,-27,1016,0,67.2,20.3,64,5.8
8/14/2018,11.50504591,520.9999966,556.9999988,-26.99999987,1025,0,65.30000017,20.09999997,64,5.8
8/14/2018,11.66126818,471.0000067,539.0000024,-25.00000027,1031.999999,0,67.79999966,19.70000005,64,5.8
8/14/2018,11.28502853,421.0000034,452.0000058,-25,1038,0,65.60000015,19.7,64,6.299999966
8/14/2018,11.47199629,371.0000017,364.000003,-23.00000007,1044,0,67.49999994,19.50000001,64,6.3
8/14/2018,11.55648,320.9999983,459.9999983,-23,1049,0,68.00000007,19.49999998,64,6.3
8/14/2018,11.43793873,270.999995,409.9999971,-23,1055.000001,0,70.20000021,18.8,64,6.30000005
8/14/2018,11.77807707,221.000005,381.0000029,-23,1059.999999,0,72.29999979,18.8,64,6.79999995
8/14/2018,11.8436794,204.0000006,462.9999973,-23,1065,0,71.40000003,19.09999999,64,6.8
8/14/2018,11.75646,250,555,-24,1073,0,71.3,19,64,6.8
8/14/2018,11.73498442,290.000001,641.0000017,-24.00000013,1081.000001,0,71.60000019,18.89999999,64,6.8
8/14/2018,12.04549686,304.999998,665.9999966,-25.99999973,1089.999999,0,74.39999962,18.70000003,64,6.8
8/14/2018,12.59543896,354.9999966,880.9999856,-27.99999987,1100.999999,0,74.59999999,19.39999995,64,6.8
8/14/2018,12.24807831,309.0000015,689.0000064,-28.99999997,1111,0,74.30000001,19.00000001,64,6.8
8/14/2018,12.08571821,349.9999983,779.999996,-25.99999993,1121,0,74.20000004,18.80000001,64,6.799999983
8/14/2018,12.41189577,299.9999953,659.9999907,-23.9999999,1131.000001,0,75.29999984,19,64,6.3
8/14/2018,12.14977263,253.0000047,568.0000093,-23.0000001,1138.999999,0,73.70000016,19,64,6.3
8/14/2018,12.36053369,213.0000013,475.0000031,-23,1145,0,73.20000002,19.39999999,64,5.800000017
8/14/2018,12.3034611,209,451,-22,1152,0,73.3,19.3,64,5.8
8/14/2018,12.29632382,210.0000028,462.0000066,-23.00000007,1158,0,73.70000002,19.20000002,64,5.8
8/14/2018,12.56971836,251.9999944,560.9999867,-23.99999987,1164.999999,0,73.99999996,19.49999996,64,5.8
8/14/2018,12.6012373,301.9999966,704.9999903,-25.99999987,1173.999999,0,73.30000005,19.69999999,64,5.300000034
8/14/2018,12.5601625,285.0000006,626.0000026,-25.00000003,1183,0,73.49999999,19.6,64,5.3
8/14/2018,12.5115509,254.9999983,566.9999923,-23.99999993,1191,0,74.10000004,19.4,64,5.300000034
8/14/2018,12.65370368,204.999995,338.0000019,-21.9999999,1196.000001,0,75.39999991,19.29999999,64,6.3
8/14/2018,12.42896462,155.000005,356.9999981,-21.0000001,1200.999999,0,74.50000009,19.20000001,64,6.3
8/14/2018,12.62789059,105.0000017,216.0000047,-20.00000003,1204,0,75.69999996,19.2,64,6.3
8/14/2018,12.5359764,90,212,-19,1207,0,75.6,19.1,64,6.3
8/14/2018,12.6444674,138.0000011,404.999997,-20.00000007,1211,0,75.79999997,19.20000001,64,6.299999966
8/14/2018,12.71287159,154.9999977,360.000006,-20.99999987,1215.999999,0,75.30000007,19.39999997,64,5.800000067
8/14/2018,12.56158731,130.0000017,294.0000044,-20.00000007,1219,0,75.3,19.20000001,64,5.8
8/14/2018,12.91414999,139.9999997,317.9999992,-20,1224,0,76.49999996,19.39999999,64,5.8
8/14/2018,12.67932001,163.9999989,386.9999971,-23.99999993,1229,0,75.10000005,19.4,64,5.8
8/14/2018,12.91415001,131.9999987,300.9999973,-22,1233,0,76.50000007,19.4,64,5.79999995
8/14/2018,13.03154369,119.0000013,274.0000027,-22,1237,0,77.19999993,19.4,64,5.30000005
8/14/2018,12.84335001,124.9999998,273,-21.00000003,1240,0,77.00000001,19.20000001,64,5.3
8/14/2018,13.0704985,160,363,-23,1245,0,77.9,19.3,64,5.3
8/14/2018,12.93092162,189.9999975,451.9999901,-22.9999998,1250,0,76.60000004,19.40000001,64,5.3
8/14/2018,13.18824477,152.0000051,304.0000198,-20.0000004,1254.999999,0,77.19999992,19.59999997,64,5.3
8/14/2018,13.45972438,142.0000007,334.9999979,-22.9999998,1259,0,78.79999989,19.6,64,5.3
8/14/2018,13.11538791,139.0000001,330.0000002,-23.99999997,1264,0,77.70000004,19.40000001,64,5.799999983
8/14/2018,12.9538126,98.99999832,235.9999952,-22.99999983,1267,0,77.20000002,19.3,64,5.8
8/14/2018,13.07049853,48.99999708,93.99999517,-17.9999994,1269,1.01E-07,77.90000036,19.29999996,64,5.8
8/14/2018,13.34668157,20.00000292,46.00000483,-12.0000006,1270,0.999999899,81.49999964,18.90000004,64,5.8
8/14/2018,13.10511301,69.99999832,185.9999953,-12,1271,3.35E-08,80.50000003,18.8,64,5.999999993
8/14/2018,13.5087786,120,330,-16,1275,0,82,19,64,6
8/14/2018,13.43976121,170.0000018,427.0000008,-21.00000027,1280,0,80.59999997,19.20000001,64,6
8/14/2018,13.53450299,196.9999964,438.9999984,-24.99999946,1286.999999,0,80.20000005,19.39999997,64,6
8/14/2018,13.08185203,213.9999989,481.9999971,-25,1293,0,77.50000018,19.4,64,6
8/14/2018,12.88060761,203.0000004,433.0000016,-27.9999999,1300,0,76.30000004,19.4,64,6
8/14/2018,12.91415,156.9999999,263.0000043,-27.99999993,1304,0,76.50000001,19.4,64,6
8/14/2018,12.9476929,155.000003,391.0000112,-26.00000131,1308.000001,0,76.69999986,19.40000003,64,6
8/14/2018,12.9428225,184.999997,501.9999888,-38.99999869,1315.999999,0,75.30000014,19.69999997,64,6
8/14/2018,13.12036419,135.0000017,273.0000077,-28.00000037,1320,0,76.79999995,19.6,64,6
8/14/2018,12.7204027,115,252,-27,1324,0,75.8,19.3,64,6.5
8/14/2018,12.74693199,96.99999759,209.9999952,-25.9999998,1327,0,74.60000001,19.59999999,64,6.499999966
8/14/2018,12.61221602,61.00000483,139.0000095,-23.0000004,1329,0,74.69999999,19.40000003,64,6.000000067
8/14/2018,12.34606652,59.00000013,128.0000007,-21.00000013,1331,0,74.00000005,19.20000001,64,6
8/14/2018,12.4455433,67.9999997,152.9999992,-21,1333,0,74.59999998,19.2,64,6
8/14/2018,12.52029231,81.99999933,175.9999989,-22,1335,0,74.60000004,19.3,64,6
8/14/2018,12.70372768,61.99999829,143.999996,-21.9999998,1338,0,75.69999997,19.29999998,64,6
8/14/2018,12.50302122,45.00000171,104.000004,-20.0000002,1339,0,75.40000003,19.10000002,64,6
8/14/2018,12.31360721,50.9999998,109.9999998,-20,1341,0,74.70000002,19,64,6
8/14/2018,12.0909843,101,250,-26,1344,0,72.9,19.1,64,6
8/14/2018,12.04164509,111.000001,236.0000078,-53.00000027,1348,0,71.29999995,19.4,64,6
8/14/2018,11.90734392,125.999998,351.9999844,-56.99999946,1351,0,70.50000011,19.4,64,6
8/14/2018,11.67877582,113.0000009,221.0000088,-72.99999893,1355,0,70.40000001,19.10000002,64,6
8/14/2018,11.32757471,113,236.9999995,-73.99999997,1358,0,69.10000004,18.90000001,64,6
8/14/2018,11.49055861,111.0000001,244.0000002,-68.99999983,1361,0,70.10000006,18.9,64,6
8/14/2018,11.80015472,115.000001,249.0000019,-63.9999996,1364,0,72.00000006,18.90000001,64,6
8/14/2018,11.96952338,124.999999,267.9999981,-60.0000004,1368,0,72.59999994,18.99999999,64,6
8/14/2018,11.832737,130.9999998,252.0000005,-57.0000001,1372,0,72.20000001,18.9,64,6
8/14/2018,12.0047693,100,218,-56,1376,0,73.7,18.8,64,6
8/14/2018,11.87523749,82.99999933,183.9999983,-48.99999859,1378,0,72.89999997,18.79999999,64,6
8/14/2018,11.72359942,73.00000134,158.0000035,-28.00000282,1381,0,72.40000007,18.70000001,64,6
8/14/2018,11.82017899,61.0000008,131.0000018,-25.0000002,1383,0,72.99999996,18.7,64,6
8/14/2018,12.02096079,41.00000067,94.00000124,-23.00000007,1384,0,73.79999997,18.8,64,6
8/14/2018,11.95728491,26.99999966,59.99999946,-22,1385,0,74.30000003,18.6,64,6
8/14/2018,12.11723898,16.9999993,43.99999839,-21.9999999,1386,0,75.29999991,18.59999999,64,5.99999995
8/14/2018,11.90144822,10.0000007,28.00000161,-21.0000001,1386,0,74.40000009,18.50000001,64,5.50000005
8/14/2018,12.13323309,8.000000067,24.00000013,-21,1386,0,75.39999997,18.6,64,5.000000017
8/14/2018,11.8293028,7,22,-21,1387,0,73.5,18.6,64,4.5
8/14/2018,11.7493057,5.000000067,19,-20.0000002,1387,0,73.00000011,18.59999998,64,4.5
8/14/2018,11.79034709,5.999999866,19,-22.9999996,1387,0,74.59999979,18.30000004,64,4.5
8/14/2018,11.8453007,6.999999933,21.9999998,-24.99999987,1387,0,73.60000007,18.59999998,64,4.5
8/14/2018,11.7173052,5.000000067,20.00000007,-25.99999997,1387,0,72.80000003,18.6,64,4.5
8/14/2018,11.76188179,2.999999933,14.9999998,-31,1387,0,72.19999998,18.8,64,4.5
8/14/2018,11.59481,0.999999899,8.999999698,-30.9999993,1388,0,71.59999999,18.7,64,4.5
8/14/2018,11.5787106,1.01E-07,6.000000302,-24.0000007,1388,0,71.50000001,18.7,64,4.5
8/14/2018,11.6212959,0,1.000000168,-24,1388,0,72.19999998,18.6,64,4.5
8/14/2018,11.5787106,0,1,-23,1388,0,71.5,18.7,64,4.5
8/14/2018,11.59481,0,1,-23.00000007,1388,0,71.60000003,18.69999999,64,4.5
8/14/2018,11.5892916,0,1,-23.99999987,1388,0,71.99999995,18.60000001,64,4.5
8/14/2018,11.82930278,0,1,-24.99999993,1388,0,73.4999999,18.6,64,4.000000034
8/14/2018,11.56752871,0,1,-24.00000003,1388,0,71.00000008,18.79999999,64,4
8/14/2018,11.66471001,0,1,-27.0000003,1388,0,71.60000006,18.79999999,64,4
8/14/2018,11.8293028,0,1,-35.9999998,1388,0,73.50000004,18.59999999,64,4
8/14/2018,11.8219395,0,1,-34.0000002,1388,0,73.89999996,18.50000001,64,4
8/14/2018,11.63730001,0,1,-27.00000023,1388,0,72.30000005,18.6,64,3.500000017
8/14/2018,11.6853027,0,1,-25,1388,0,72.6,18.6,64,3.5
8/14/2018,11.57871061,0,1,-28.00000007,1388,0,71.5000001,18.69999999,64,3.5
8/14/2018,11.67880819,0,1,-28.99999987,1388,0,72.9999998,18.50000003,64,3.5
8/14/2018,11.664649,0,1,-35.99999953,1388,0,73.79999995,18.30000001,64,3.5
8/14/2018,11.6960745,0,1,-48.99999956,1388,0,73.99999999,18.3,32.00000107,3.000000017
8/14/2018,11.7194653,0,3.35E-08,-61.99999983,1388,0,74.60000002,18.2,32,2.5
8/14/2018,11.72657781,0,0.999999899,-56.99999789,1388,0,75.10000018,18.09999997,32,2.5
8/14/2018,11.79030609,0,1.01E-07,-36.00000211,1388,0,76.89999982,17.80000003,32,2.5
8/14/2018,11.8256989,0,0,-36,1388,0,76.20000002,17.99999999,32,2.5
8/14/2018,11.8817511,0,1,-36,1388,0,77.5,17.8,32,2.5
8/14/2018,11.856554,0,1,-54.99999886,1388,0,76.40000009,17.99999998,32,2.5
8/14/2018,11.8403835,0,1,-38.00000228,1388,0,77.69999983,17.70000004,32,2.5
