AssimLight,BlackScr,CO2air,EnScr,GHtime,HumDef,PipeGrow,PipeLow,RHair,Tair,VentLee,Ventwind
0,0,453.999999731779,0,43326.0902777778,2.23999999932945,0,0,87.3000000067055,20.4000000033528,0,0
0,0,446.00000070408,0,43326.09375,2.2199999929592,0,0,87.5000000301748,20.4999999899417,0,0
0,0,452.99999929592,0,43326.0972222222,2.1500000070408,0,0,87.7999999698252,20.4000000100583,0,0
0,0,441.000000402331,0,43326.1006944445,2.17999999899417,0,0,87.7000000033528,20.4999999966472,2.69999990947544,0
0,0,457,0,43326.1041666666,2.14,0,0,87.8,20.3,2.7,0
0,0,448.99999986589,0,43326.1076388889,2.15999999731779,0,0,87.8000000201166,20.5000000067055,5.16325127653006e-07,1.07288338213612e-07
0,0,447.000000268221,0,43326.1111111111,2.12000000536442,0,0,88.0999999597669,20.599999986589,7.69999896734975,1.59999978542332
0,0,446.000000067055,0,43326.1145833334,2.1399999986589,0,0,88.0000000067055,20.6,7.7,1.69999999329448
0,0,448.999999899417,0,43326.1180555555,2.13000000033528,0,0,88,20.5000000033528,7.7,1.7
0,0,448.000000100583,0,43326.1215277778,2.1799999986589,0,0,87.8000000067055,20.6,3.3,0
0,0,450.999999396503,0,43326.125,2.13999999698252,0,0,88.0000000201166,20.6,3.3,0
0,0,445.000000603497,0,43326.1284722222,2.11000000301748,0,0,88.1999999798834,20.6,3.3,0
0,0,448.99999986589,0,43326.1319444445,2.13999999899417,0,0,88.0000000067055,20.6,3.3,0
0,0,450,0,43326.1354166666,2.12,0,0,88.2,20.7,7.4,1.6
0,0,450.999999798834,0,43326.1388888889,2.13000000067055,0,0,88,20.5000000067055,7.39999997988344,1.6
0,0,448.000000402331,0,43326.1423611111,2.1399999986589,0,0,88,20.599999986589,7.10000004023313,1.6
0,0,444.000000268221,0,43326.1458333334,2.14,0,0,88,20.6,7.1,1.6
0,0,452.999999698251,0,43326.1493055555,2.20999999765307,0,0,87.600000013411,20.6,7.1,1.6
0,0,450.999999832362,0,43326.1527777778,2.23,0,0,87.6,20.7,6.99999987594783,0
0,0,445.999999698252,0,43326.15625,2.22999999698252,0,0,87.6,20.6999999798834,3.3,0
0,0,443.000000301748,0,43326.1597222222,2.20000000301748,0,0,87.6,20.5000000201166,3.3,0
0,0,452.999999664724,0,43326.1631944445,2.1600000013411,0,0,87.7999999932945,20.5,4.29999996647239,0
0,0,446,0,43326.1666666666,2.2,0,0,87.6,20.5,4.3,0
0,0,441.00000013411,0,43326.1701388889,2.20999999731779,0,0,87.6000000067055,20.599999986589,0.6,0
0,0,442.999999731779,0,43326.1736111111,2.17000000536442,0,0,87.699999986589,20.4000000268221,0.6,0
0,0,445.999999798834,0,43326.1770833334,2.1500000013411,0,0,87.899999986589,20.4999999932945,0.6,0
0,0,446,0,43326.1805555555,2.13000000067055,0,0,87.9999999966472,20.5,0.6,0
0,0,453.999999530613,0,43326.1840277778,2.12000000201166,0,0,88.0999999899417,20.6,2.7,0
0,0,440.000001106411,0,43326.1875,2.1799999929592,0,0,87.8000000301748,20.5999999899417,2.70000017099079,0
0,0,450.999998893589,0,43326.1909722222,2.1100000070408,0,0,88.0999999698251,20.5000000100583,4.39999982900921,0
0,0,439.000000402331,0,43326.1944444445,2.15999999832362,0,0,87.9000000067055,20.5999999966472,4.4,0
0,0,447,0,43326.1979166666,2.18,0,0,87.8,20.6,3.3,0
0,0,439.999999664724,0,43326.2013888889,2.14000000335276,0,0,87.799999986589,20.3000000067055,3.3,0
0,0,435.000000670552,0,43326.2048611111,2.18999999329448,0,0,87.6000000268221,20.399999986589,3.3,0
0,0,438.999999731779,0,43326.2083333334,2.18000000067055,0,0,87.6999999932945,20.4999999932945,3.3,0
0,0,442.999999865889,0,43326.2118055555,2.13000000167638,0,0,87.9999999899417,20.5,1.10641128459044e-07,0
0,0,444.99999986589,0,43326.2152777778,2.07000000234693,0,0,88.0999999966472,20.200000013411,0,0
0,0,441.000000301748,0,43326.21875,2.13999999798834,0,0,88,20.5999999798834,0,0
0,0,443.999999698252,0,43326.2222222222,2.12000000201166,0,0,88,20.4000000201166,0,0
0,0,445.999999932945,0,43326.2256944445,2.0800000013411,0,0,88.2999999899417,20.4999999966472,2.69999990947544,0
0,0,445,0,43326.2291666666,2.1,0,0,88.1,20.4,2.7,0
0,0,434.000001072883,0,43326.2326388889,2.1,0,0,88.1,20.4,0,0
0,0,449.999997854233,0,43326.2361111111,2.1,0,0,88.1,20.4,0,0
0,0,440.000000670552,0,43326.2395833334,2.05000000335276,0,0,88.3999999798834,20.4,0,0
0,0,446.999999765307,0,43326.2430555555,2.06999999932945,0,0,88.2000000067055,20.3000000033528,0,0
0,0,450.000000201166,0,43326.2465277778,2.06,0,0,88.3,20.4,0,0
0,0,455.999998390675,0,43326.25,2.05999999798834,0,0,88.3,20.3999999798834,0,0
0,0,440.000001609325,0,43326.2534722222,2.04000000201166,0,0,88.3,20.2000000201166,0,0
0,0,445.999999798834,0,43326.2569444445,2.04,0,0,88.3,20.2,0,0
0,0,446,0,43326.2604166666,2.05,0,0,88.4,20.4,0,0
0,0,449.999999932945,0,43326.2638888889,2.0299999986589,0,0,88.4,20.299999986589,0,0
0,0,449.00000013411,0,43326.2673611111,2.01000000268221,0,0,88.4,20.1000000268221,0,0
0,0,443.000000402331,0,43326.2708333334,2.01999999932945,0,0,88.4999999932945,20.299999986589,0,0
0,0,443,0,43326.2743055555,2.02999999966472,0,0,88.3000000067055,20.1000000067055,0,0
0,0,450.999999932945,0,43326.2777777778,2.01999999899417,0,0,88.4000000033528,20.1999999966472,0,0
0,0,449.000000301748,0,43326.28125,1.99,0,0,88.5,20.1,0,0
0,0,451.999999698252,0,43326.2847222222,1.99,0,0,88.5,20.1,0,0
0,0,449.000000100583,0,43326.2881944445,2.04999999798834,0,0,88.3000000067055,20.2999999932945,0,0
0,0,442,0,43326.2916666666,2.02,0,0,88.5,20.3,0,0
0,0,451.999999530613,0,43326.2951388889,2.04000000670552,0,0,88.2999999664724,20.2000000067055,4.35858873992797e-07,0
0,0,445.000000938773,0,43326.2986111111,2.13999998658896,0,0,87.8000000670552,20.299999986589,6.49999912828225,0
0,0,448.999999731779,0,43326.3020833334,2.25999999195337,0,0,87.2000000402331,20.3999999932945,6.5,1.49999989941716
0,0,446.000000100583,0,43326.3055555555,2.43999999396503,0,0,86.2000000335276,20.4,6.5,1.5
0,0,448.999999698251,0,43326.3090277778,2.61000001072884,0,0,85.1999999463558,20.4000000067055,11.3,1.5
0,0,439.999998994172,0,43326.3125,2.93000001106411,0,0,83.5999999497086,20.6000000100583,11.2999988634142,1.49999984912577
0,0,430.000001005828,0,43326.3159722222,3.03999998893589,0,0,83.1000000502914,20.6999999899417,1.1365858329504e-06,1.50874225612885e-07
0,0,431.999999932945,0,43326.3194444445,3.23999999329448,0,0,82.4000000234693,21.099999986589,0,0
0,0,595,0,43326.3229166666,3.33,0,0,82,21.2,6,0
0,0,580.000007309018,0,43326.3263888889,3.48000000737607,0,0,81.2999999731779,21.300000013411,6.00000029504293,6.70552113835073e-08
0,0,688.999985381964,0,43326.3298611111,3.58999998524785,0,0,80.9000000536442,21.4999999731779,10.3999994099141,0.999999865889577
0,0,727.999997384846,0,43326.3333333334,3.91999997787177,0,0,79.3000001072884,21.5999999932945,10.4,1
0,0,748.99999929592,0,43326.3368055555,4.11999999329448,0,0,78.5000000268221,21.7999999932945,14.2999998692423,1.59999997988343
0,0,697.000001307577,0,43326.3402777778,4.15000000234693,0,0,78.1999999832362,21.6999999966472,20.2000000368804,1.6
0,0,735.999994367362,0,43326.34375,4.22000001206994,0,0,77.6999999094755,21.5999999798834,21.3,1.6
0,0,680.000005632638,0,43326.3472222222,4.33999998793006,0,0,76.8000000905245,21.4000000201166,21.3,1.6
0,0,745.999997787177,0,43326.3506944445,4.38999999832362,0,0,76.4000000134111,21.3000000033528,19.6000000569969,1.6
0,0,689,0,43326.3541666666,4.68,0,0,75,21.4,19.6,1.6
0,0,702.999999731779,0,43326.3576388889,5.00000003486871,0,0,73.5999998725951,21.6000000335276,15.9000010460613,1.6
0,0,699.000000536442,0,43326.3611111111,5.51999993026258,0,0,71.7000002548098,22.0999999329448,31.4999979078774,1.6
0,0,672.000001810491,0,43326.3645833334,5.9399999718368,0,0,69.7000001341105,22.1999999932945,38.2999995440244,1.6
0,0,709.999998725951,0,43326.3680555555,6.05999999597669,0,0,68.9000000268221,22.1000000033528,38.3,1.6
0,0,687.999997988343,0,43326.3715277778,6.36000001005829,0,0,68.0999999631196,22.5000000067055,45.5000002346933,1.6
0,0,628.000011365858,0,43326.375,6.6599999285862,0,0,67.0000003520399,22.7,52.5000000502914,1.6
0,0,740.999988634142,0,43326.3784722222,5.9500000714138,0,0,70.4999996479601,22.7,52.9999999497086,1.6
0,0,614.000004258007,0,43326.3819444445,6.93999996680766,0,0,66.2000001441687,22.9999999899417,67.0999995272606,1.6
0,0,664,0,43326.3854166666,5.88,0,0,70,22.2,73.3,1.6
0,0,616.999999262393,0,43326.3888888889,6.70000001072883,0,0,66.5999999597669,22.6000000067055,75.5000006370245,1.6
0,0,606.000001475215,0,43326.3923611111,6.85999997854233,0,0,66.0000000804663,22.699999986589,84.999998725951,1.6
0,0,641.999997586012,0,43326.3958333334,6.72000000938773,0,0,66.4999999664724,22.6000000067055,97.1999991819262,1.6
0,0,623.000000637025,0,43326.3993055555,6.48000000804663,0,0,67.4999999664724,22.5000000033528,99.9999999061227,1.6
0,0,593.999999966472,0,43326.4027777778,6.75999999832362,0,0,65.8999999966472,22.3999999932945,100,1.6
0,0,592.99999678135,0,43326.40625,6.70999998994172,0,0,65.7999999698252,22.1999999597669,100,1.6
0,0,561.00000321865,0,43326.4097222222,6.61000001005828,0,0,65.5000000301748,21.8000000402331,100,1.6
0,0,568.999999731779,0,43326.4131944445,6.30000001039356,0,0,67.6999999262392,22.0999999899417,100,1.6
0,0,559,0,43326.4166666666,7.18,0,0,64.8,22.9,100,1.6
0,0,549.000002078712,0,43326.4201388889,7.29999997988344,0,0,63.8000000737607,22.699999986589,100,1.6
0,0,579.999995842577,0,43326.4236111111,7.00000004023313,0,0,64.8999998524785,22.5000000268221,100,1.6
0,0,565.000001005828,0,43326.4270833334,7.11999999195337,0,0,65.0999999865889,22.8999999731779,100,1.6
0,0,599.999998826533,0,43326.4305555555,7.28999999430031,0,0,64.3000000268221,22.9,100,1.6
0,0,651.999998390675,0,43326.4340277778,6.52000001609326,0,0,67.6999999262392,22.7000000033528,100,1.6
0,0,603.99999537319,0,43326.4375,6.99999998994172,0,0,65.5000000100583,22.7999999798834,100,1.6
0,0,558.00000462681,0,43326.4409722222,6.90000001005828,0,0,65.5999999899417,22.6000000201166,100,1.6
0,0,558.999999966472,0,43326.4444444445,7.63999997518957,0,0,63.0000000871718,23.0999999832362,100,1.6
0,0,495,0,43326.4479166666,7.98,0,0,61.1,23,100,1.6
0,0,567.999999396503,0,43326.4513888889,6.66000008448957,0,0,66.5999997250736,22.5000000670552,100,1.6
0,0,559.000001206994,0,43326.4548611111,7.91999983102087,0,0,62.5000005498527,23.4999998658896,100,1.6
0,0,560.99999986589,0,43326.4583333334,8.63999995172024,0,0,59.8000001810491,23.7999999798834,100,1.6
0,0,578.999999396503,0,43326.4618055555,8.10000001810491,0,0,62.0999999228865,23.7000000033528,100,1.6
0,0,522.999999731779,0,43326.4652777778,8.29999999463558,0,0,60.7000000335276,23.5000000033528,100,1.6
0,0,515.000000301748,0,43326.46875,8.14000001508742,0,0,61.699999929592,23.6,100,1.6
0,0,517.999999698252,0,43326.4722222222,8.28999998491258,0,0,61.000000070408,23.6,100,1.6
0,0,617.999996647239,0,43326.4756944445,7.240000035204,0,0,66.0999998290092,23.6999999966472,100,1.6
0,0,550,0,43326.4791666666,9.65,0,0,57.8,24.9,100,8.5
0,0,539.999999463558,0,43326.4826388889,7.37000009991226,0,0,65.4999996848405,23.7000000670552,100,2.2000002548098
0,0,532.000001072883,0,43326.4861111111,8.85999980017547,0,0,60.800000630319,24.6999998658896,100,5.99999949038039
0,0,528.000000268221,0,43326.4895833334,8.89999999731779,0,0,60.4000000268221,24.6000000067055,100,12.69999955073
0,0,538.999999631196,0,43326.4930555555,9.05999999463558,0,0,60.799999986589,25.0999999832362,100,17.3999998424202
0,0,554.000000938773,0,43326.4965277778,8.51000002916902,0,0,63.1999999262393,25.1000000234693,100,16.0000001039356
0,0,582.000000201166,0,43326.5,9.37999995876105,0,0,61.0000001508742,25.7999999899417,100,19.100000070408
0,0,583.999999798834,0,43326.5034722222,8.97000004123896,0,0,62.4999998491258,25.7000000100583,100,19.799999929592
0,0,562.000000737607,0,43326.5069444445,10.0599999634549,0,0,59.3000001072884,26.2999999798834,100,29.1999996848404
0,0,517,0,43326.5104166666,10.24,0,0,57.9,26,100,33.7
0,0,500.000000067055,0,43326.5138888889,10.3900000241399,0,0,57.4999999195337,26.1000000067055,100,37.7000008717177
0,0,500.99999986589,0,43326.5173611111,10.7499999517202,0,0,56.3000001609325,26.199999986589,100,50.6999982565645
0,0,516.999998927116,0,43326.5208333334,9.76000006638468,0,0,60.0999997451901,26.1000000067055,100,50.7
0,0,526.999999664724,0,43326.5243055555,10.0799999892712,0,0,59.0000000368804,26.1999999966472,100,55.0999998524785
0,0,521.000001508743,0,43326.5277777778,10.5299999768659,0,0,57.9000001206994,26.500000013411,100,38.2000003855676
0,0,565.999993965031,0,43326.53125,9.84000014785674,0,0,61.4999994467945,26.9000000100583,100,49.7
0,0,506.000006034969,0,43326.5347222222,11.3099998521433,0,0,56.0000005532055,26.9999999899417,100,49.7
0,0,493.000000435859,0,43326.5381944445,12.069999974519,0,0,53.3000000905246,27.0999999966472,100,49.7
0,0,502,0,43326.5416666666,11.41,0,0,55.6,27,100,49.7
0,0,502.999998524785,0,43326.5451388889,12.3099999973178,0,0,53.6999999396503,27.5999999731779,100,66.5
0,0,481.000002950429,0,43326.5486111111,12.2700000053644,0,0,52.8000001206994,27.2000000536442,100,66.5
0,0,476.000000335276,0,43326.5520833334,11.3500000616908,0,0,55.099999845773,26.7000000335276,100,66.5
0,0,483.999999731779,0,43326.5555555555,10.8100000181049,0,0,55.7999999765307,26.1000000201166,100,52.4000004727394
0,0,473.00000013411,0,43326.5590277778,11.2299999694899,0,0,55.1000000737608,26.4999999798834,100,56.5999998189509
0,0,477.000002615153,0,43326.5625,10.3199999476969,0,0,57.3000002413988,25.9000000100583,100,51.199998320267
0,0,502.999997384847,0,43326.5659722222,9.80000005230307,0,0,59.6999997586012,25.9999999899417,100,34.500001679733
0,0,487.000000536442,0,43326.5694444445,9.48000001072884,0,0,59.0000000234693,25.1000000301749,100,26.0000002849847
0,0,579,0,43326.5729166666,8.49,0,0,63.5,25.2,100,18
0,0,539.999999731779,0,43326.5763888889,8.32000003151595,0,0,64.1999998524785,25.1999999932945,100,21.299999832362
0,0,536.000000536442,0,43326.5798611111,8.7899999369681,0,0,62.0000002950429,25.100000013411,100,18.8000003352761
0,0,554.999998725951,0,43326.5833333334,9.12999997720122,0,0,61.4000000402331,25.4999999731779,100,18.8
0,0,559.999999832362,0,43326.5868055555,8.60000001776964,0,0,62.3999999664724,24.9000000201166,100,16.9000000637025
0,0,558.000000335276,0,43326.5902777778,8.08999999631196,0,0,63.8000000167638,24.5,100,9.19999992288649
0,0,568.000001307577,0,43326.59375,7.9799999748543,0,0,64.3000000301748,24.4999999597669,100,6.9
0,0,580.999998692423,0,43326.5972222222,7.7300000251457,0,0,64.5999999698251,24.1000000402331,100,6.9
0,0,605.99999916181,0,43326.6006944445,7.49000000804663,0,0,65.8999999564141,24.1999999966472,100,5.00000006370247
0,0,631,0,43326.6041666666,7.44,0,0,66.7,24.5,100,5
0,0,628.000001743436,0,43326.6076388889,8.02999998725951,0,0,64.5000000670552,24.7000000067055,100,6.40000027492637
0,0,653.999996513129,0,43326.6111111111,7.84000002548098,0,0,65.4999998658896,24.799999986589,100,10.4999994501473
0,0,658.999999664724,0,43326.6145833334,8.10999998189509,0,0,64.9000000402331,25.0999999798834,100,10.5999999932945
0,0,627.000001072884,0,43326.6180555555,8.15999999832362,0,0,65.0999999932945,25.2999999932945,100,14.5999998658895
0,0,602.000000067055,0,43326.6215277778,8.52999999530613,0,0,63.5000000201166,25.3,100,14.8
0,0,603.999997183681,0,43326.625,8.38999997183681,0,0,64.1000000402331,25.2999999597669,100,14.8000000905245
0,0,576.000002816319,0,43326.6284722222,8.11000002816319,0,0,64.4999999597669,24.9000000402331,100,15.6999999094755
0,0,589.999999530613,0,43326.6319444445,8.22999999597669,0,0,64.4000000033528,25.0999999932945,100,15.7
0,0,584,0,43326.6354166666,7.73,0,0,65.6,24.6,100,15.7
0,0,590.000000201166,0,43326.6388888889,7.90999998994172,0,0,65.0000000335276,24.6999999932945,100,12.9999998524785
0,0,592.999999597669,0,43326.6423611111,7.76000002011656,0,0,65.4999999329448,24.600000013411,100,10.8000002950429
0,0,596.999999731779,0,43326.6458333334,7.5300000154227,0,0,66.2999999463558,24.5000000067055,100,10.8
0,0,563.000001139939,0,43326.6493055555,8.02999998323619,0,0,64.1000000737607,24.5,100,10.3000000167638
0,0,566.000000670552,0,43326.6527777778,8.20999998994172,0,0,63.9000000502914,24.8000000033528,100,10.3000000569969
0,0,586.000001508742,0,43326.65625,7.90999997787178,0,0,65.4000000201166,24.8999999597669,100,12
0,0,600.999998491258,0,43326.6597222222,7.69000002212822,0,0,65.5999999798834,24.5000000402331,100,12
0,0,619.999999362975,0,43326.6631944445,7.14000001844019,0,0,67.2999999430031,24.100000013411,100,6.00000020116569
0,0,645,0,43326.6666666666,7.14,0,0,67.5,24.2,100,5.9
0,0,668.000001005828,0,43326.6701388889,6.96999999530613,0,0,68.1000000335276,24.1000000067055,100,4.8
0,0,682.999997988344,0,43326.6736111111,6.90000000938773,0,0,68.5999999329448,24.199999986589,100,4.8
0,0,657.000001743436,0,43326.6770833334,7.28999997384846,0,0,67.0000001072884,24.2999999932945,100,4.8
0,0,675.999999362975,0,43326.6805555555,7.17000000402331,0,0,67.1999999932945,24.1000000067055,100,4.8
0,0,688.000000603497,0,43326.6840277778,6.84000001072884,0,0,68.6999999564141,24.1000000033528,100,2.2000001743436
0,0,705.999994970859,0,43326.6875,7.15999998491258,0,0,67.400000070408,24.2,100,7.4
0,0,656.000005029141,0,43326.6909722222,7.01000001508742,0,0,68.099999929592,24.2,100,7.4
0,0,679.999999195337,0,43326.6944444445,6.90000000368804,0,0,68.5999999832362,24.2,100,4.90000008381904
0,0,675,0,43326.6979166666,6.99,0,0,68,24.1,100,2.2
0,0,710.999997183681,0,43326.7013888889,7.22999999798834,0,0,67.3000000201166,24.3000000067055,100,4.90000007376073
0,0,669.000005632638,0,43326.7048611111,7.20000000402331,0,0,67.5999999597669,24.399999986589,100,5.99999985247853
0,0,669,0,43326.7083333334,7.08000000804663,0,0,67.7999999865889,24.200000013411,100,5.00000006705523
0,0,670.999999932945,0,43326.7118055555,6.80000000938773,0,0,68.6999999698251,24.0000000067055,100,2.20000009387732
0,0,698.999999631196,0,43326.7152777778,6.97,0,0,68.2999999932945,24.1999999966472,100,2.2
0,0,688,0,43326.71875,6.96999996379019,0,0,68.1000000804662,24.0999999497086,99.9999928787365,2.1999997787178
0,0,688,0,43326.7222222222,6.61000003620981,0,0,68.8999999195338,23.6000000502914,29.2000071212634,2.21282197565564e-07
0,0,704.999999430031,0,43326.7256944445,6.52000000301749,0,0,69.2999999865889,23.6,35.3999997921288,1.59999994635582
0,0,722,0,43326.7291666666,6.5,0,0,69.9,23.9,53.6,1.6
0,0,734.999993965031,0,43326.7326388889,6.56000001475215,0,0,69.7999999329448,24,67.1000022061165,1.6
0,0,645.000012069938,0,43326.7361111111,6.77999997049571,0,0,68.8000001341104,24,99.9999955877671,1.6
0,0,686.99999718368,0,43326.7395833334,6.83999999597669,0,0,68.5000000201166,24,100,1.6
0,0,683.00000013411,0,43326.7430555555,7.0899999916181,0,0,67.2000000435859,23.9000000033528,100,4.59999989941716
0,0,684.000000871718,0,43326.7465277778,7.07999998860061,0,0,67.6000000402331,24.0999999932945,100,2.2
0,0,709.999997887761,0,43326.75,6.74000005632638,0,0,68.7999997787178,23.9000000201166,100,2.2
0,0,689.000002112239,0,43326.7534722222,7.29999994367362,0,0,66.6000002212822,24.0999999798834,100,2.2
0,0,668.00000070408,0,43326.7569444445,6.95000001173467,0,0,67.9999999530613,24.0000000033528,100,2.2
0,0,653,0,43326.7604166666,6.8,0,0,68,23.6,100,2.2
0,0,698.999997586012,0,43326.7638888889,7.0899999845773,0,0,67.2000000335276,23.8999999798834,100,2.2
0,0,663.000004827975,0,43326.7673611111,6.8600000308454,0,0,67.6999999329448,23.6000000402331,100,2.2
0,0,683.99999859184,0,43326.7708333334,6.80000000402331,0,0,67.9999999798834,23.6,100,2.2
0,0,713.999998994172,0,43326.7743055555,6.64000000536442,0,0,68.399999986589,23.4000000067055,100,2.2
0,0,702.999999362975,0,43326.7777777778,6.73999999329448,0,0,67.7000000268221,23.2999999966472,100,2.2
0,0,683.999997686595,0,43326.78125,6.53999998994172,0,0,68.5000000100583,23.1999999798834,100,2.2
0,0,661.000002313405,0,43326.7847222222,6.44000001005828,0,0,68.5999999899417,23.0000000201166,100,2.2
0,0,693.999998893589,0,43326.7881944445,6.25000000637025,0,0,68.9999999865889,22.7000000100583,100,2.2
0,0,697,0,43326.7916666666,6.47,0,0,68.3,22.9,100,2.2
0,0,683.999999664724,0,43326.7951388889,6.58999998055399,0,0,67.9000000469387,22.9999999731779,100,2.2
0,0,679.000000670552,0,43326.7986111111,6.30000003889202,0,0,68.5999999061227,22.6000000536442,100,2.2
0,0,659.000001341105,0,43326.8020833334,6.44999998994172,0,0,67.5000000737607,22.400000013411,100,2.2
0,0,687.999999027699,0,43326.8055555555,6.40000000167638,0,0,68.0999999798834,22.5999999932945,100,2.2
0,0,693.999998625368,0,43326.8090277778,6.07000000435859,0,0,69.1999999597669,22.2999999899417,100,2.2
0,0,652.99999929592,0,43326.8125,6.20000000201166,0,0,67.9999999698252,21.9999999899417,100,2.2
0,0,646.00000070408,0,43326.8159722222,6.21999999798834,0,0,67.7000000301748,21.9000000100583,100,2.2
0,0,676.999998960644,0,43326.8194444445,6.29999999731779,0,0,67.7,22.0999999932945,100,2.2
0,0,681,0,43326.8229166666,6.45,0,0,67.3,22.3,89.9,2.2
0,0,684.000001072883,0,43326.8263888889,6.06000001408159,0,0,69.0999999530613,22.200000013411,89.9,2.2
0,0,699.999997854233,0,43326.8298611111,6.26999997183681,0,0,68.4000000938773,22.3999999731779,89.9,2.2
0,0,695.000000335276,0,43326.8333333334,6.19000000536442,0,0,68.599999986589,22.3000000067055,79.200000717491,2.2
0,0,657.000001274049,0,43326.8368055555,6.02000000569969,0,0,69.0999999832362,22.1000000067055,79.2,2.2
0,0,692.000000603497,0,43326.8402777778,6.32999998658895,0,0,67.9000000502914,22.2999999899417,79.2,2.2
0,0,709.999997586012,0,43326.84375,5.93000001307577,0,0,69.3999999497086,22.0000000100583,79.2,2.2
0,0,686.000002413988,0,43326.8472222222,6.05999998692423,0,0,68.9000000502914,22.0999999899417,79.2,2.2
0,0,710.99999916181,0,43326.8506944445,6.0200000013411,0,0,69.0999999932945,22.1,79.2,2.2
0,0,727,0,43326.8541666666,6.08,0,0,69,22.2,88.7,2.2
0,0,687.999998524785,0,43326.8576388889,6.03999999664724,0,0,68.8000000067055,21.9999999932945,88.7,2.2
0,0,666.000002950429,0,43326.8611111111,5.99000000670552,0,0,68.899999986589,21.900000013411,88.7,2.2
0,0,732.9999955073,0,43326.8645833334,5.92000000469387,0,0,69.0999999865889,21.8000000067055,88.7,2.2
0,0,704.000000972301,0,43326.8680555555,5.8800000013411,0,0,69.2999999932945,21.8,98.7999996613711,2.2
0,0,694.000000804663,0,43326.8715277778,5.84999999899417,0,0,69.1000000167638,21.6000000067055,98.8,2.2
0,0,717.999995876105,5.02914085376304e-07,43326.875,5.81999999396503,0,0,69.6,21.7999999798834,98.7999982599173,2.2
0,0,677.000004123895,4.99999949708591,43326.8784722222,5.76000000603497,0,0,69.6,21.6000000201166,81.5000017400827,2.2
0,0,619.000001944602,5,43326.8819444445,5.76,0,0,69.6,21.6,81.5,2.2
0,0,595,15,43326.8854166666,5.72,0,0,69.6,21.5,81.5,2.2
0,0,580.999998256564,65.0000023469324,43326.8888888889,5.72000000938773,0,0,69.5999999865889,21.5000000201166,81.5,2.2
0,0,555.000003486871,99.9999953061352,43326.8923611111,5.85999998122454,0,0,69.4000000268221,21.7999999597669,81.5,2.2
0,0,552.000000201166,100,43326.8958333334,5.86999999932945,0,0,69.8999999664724,22.0999999798834,81.5,2.2
0,0,544.000000268221,100,43326.8993055555,5.6600000070408,0,0,70.5999999765307,21.9000000067055,81.5,2.2
0,0,558.999999731779,100,43326.9027777778,5.64999999564141,0,0,71.0000000234693,22.1,81.5,2.2
0,0,550.999999195338,100,43326.90625,5.51999998793006,0,0,71.7000000603497,22.1,81.5,2.2
