AssimLight,BlackScr,CO2air,EnScr,GHtime,HumDef,PipeGrow,PipeLow,RHair,Tair,VentLee,Ventwind
0,0,480.999998994172,0,43326.09375,1.70999999798834,0,0,90.2000000100583,20.2,0,0
0,0,471.000001005828,0,43326.0972222222,1.69000000201166,0,0,90.2999999899417,20.2,0,0
0,0,494.999999195337,0,43326.1006944445,1.68000000033528,0,0,90.3999999966472,20.2999999966472,0,0
0,0,466,0,43326.1041666666,1.67,0,0,90.6,20.5,0,0
0,0,460.000000402331,0,43326.1076388889,1.65999999597669,0,0,90.700000013411,20.4,0,0
0,0,465.999999195337,0,43326.1111111111,1.60000000804663,0,0,90.8999999731779,20.4,0,0
0,0,471.999999597669,0,43326.1145833334,1.6,0,0,90.9999999932945,20.4999999932945,0,0
0,0,499.999999061227,0,43326.1180555555,1.55000000167638,0,0,91.0999999966472,20.4000000033528,0,0
0,0,474.000000167638,0,43326.1215277778,1.52999999966472,0,0,91.3,20.4,0,0
0,0,478.999999698252,0,43326.125,1.51999999698252,0,0,91.3000000201166,20.4000000100583,0,0
0,0,476.000000301748,0,43326.1284722222,1.49000000301748,0,0,91.4999999798834,20.4999999899417,0,0
0,0,488.999999564141,0,43326.1319444445,1.49,0,0,91.5999999966472,20.5,0,0
0,0,476,0,43326.1354166666,1.46,0,0,91.6,20.4,2.7,0
0,0,476.000000804663,0,43326.1388888889,1.45999999932945,0,0,91.8,20.4000000067055,2.7,0
0,0,487.999998390675,0,43326.1423611111,1.4500000013411,0,0,91.8,20.499999986589,2.7,0
0,0,488.999999932945,0,43326.1458333334,1.44000000067055,0,0,91.8999999932945,20.5,2.7,0
0,0,489.999999966472,0,43326.1493055555,1.44,0,0,91.9,20.5,2.7,0
0,0,493.000000569969,0,43326.1527777778,1.42000000033528,0,0,92,20.4999999966472,2.7,0
0,0,509.999997384847,0,43326.15625,1.42999999798834,0,0,92,20.4,2.7,0
0,0,484.000002615153,0,43326.1597222222,1.41000000201166,0,0,92,20.4,2.7,0
0,0,454.000001005828,0,43326.1631944445,1.43999999899417,0,0,92,20.4999999966472,2.7,0
0,0,473,0,43326.1666666666,1.42,0,0,92,20.5,2.7,0
0,0,471.999999329448,0,43326.1701388889,1.43,0,0,91.8000000067055,20.4,0.7,0
0,0,462.000001341104,0,43326.1736111111,1.43,0,0,91.899999986589,20.4,0.7,0
0,0,467.999999597669,0,43326.1770833334,1.4100000013411,0,0,91.9999999932945,20.4,0.7,0
0,0,473.999999798834,0,43326.1805555555,1.41,0,0,92,20.4,0.7,0
0,0,467.000001173467,0,43326.1840277778,1.41000000033528,0,0,92,20.4000000033528,0.7,0
0,0,502.000001307577,0,43326.1875,1.41999999899417,0,0,92,20.4999999899417,0.699999929592028,0
0,0,514.999998692423,0,43326.1909722222,1.41000000100583,0,0,92,20.4000000100583,7.04079719526796e-08,0
0,0,497.000000603497,0,43326.1944444445,1.41,0,0,92,20.4,0,0
0,0,491,0,43326.1979166666,1.41,0,0,92,20.4,0,0
0,0,503.000000067055,0,43326.2013888889,1.38000000067055,0,0,92.0999999932945,20.3000000067055,0,0
0,0,503.99999986589,0,43326.2048611111,1.3899999986589,0,0,92.000000013411,20.399999986589,0,0
0,0,479.000001676381,0,43326.2083333334,1.39,0,0,92.0999999932945,20.4,0,0
0,0,473.000000201166,0,43326.2118055555,1.37000000067055,0,0,92.1999999966473,20.4,0,0
0,0,481.000000569969,0,43326.2152777778,1.36999999932945,0,0,92.2,20.3,0,0
0,0,498.000000905245,0,43326.21875,1.35000000301748,0,0,92.2,20.3,0,0
0,0,506.999999094755,0,43326.2222222222,1.37999999698252,0,0,92.2,20.3,0,0
0,0,496.000000368804,0,43326.2256944445,1.36000000067055,0,0,92.2,20.3999999966472,0,0
0,0,484,0,43326.2291666666,1.34,0,0,92.2,20.2,0,0
0,0,484.000001341104,0,43326.2326388889,1.3400000013411,0,0,92.1,20.2,0,0
0,0,503.999997317792,0,43326.2361111111,1.35999999731779,0,0,92.1,20.2,0,0
0,0,470.000002279878,0,43326.2395833334,1.36999999932945,0,0,92.1,20.1000000067055,0,0
0,0,487.999999396503,0,43326.2430555555,1.36000000033528,0,0,92.1,20.0000000033528,0,0
0,0,487.000000335276,0,43326.2465277778,1.38,0,0,92,20.0000000033528,0,0
0,0,496.999998591841,0,43326.25,1.37999999798834,0,0,92,20.0999999899417,0,0
0,0,483.000001408159,0,43326.2534722222,1.36000000201166,0,0,92,20.0000000100583,0,0
0,0,471.000000402331,0,43326.2569444445,1.3999999986589,0,0,92,20.0999999966472,0,0
0,0,489,0,43326.2604166666,1.38,0,0,92,20,0,0
0,0,506.000000670552,0,43326.2638888889,1.38,0,0,92,20,0,0
0,0,515.999998658896,0,43326.2673611111,1.38,0,0,92,20,0,0
0,0,468.000003218651,0,43326.2708333334,1.38,0,0,92,20,0,0
0,0,491.999999195337,0,43326.2743055555,1.38999999966472,0,0,92,20,0,0
0,0,487.999999966472,0,43326.2777777778,1.38999999966472,0,0,91.9,19.9000000033528,0,0
0,0,487.000000201166,0,43326.28125,1.37999999899417,0,0,91.9,19.9999999899417,0,0
0,0,488.999999798834,0,43326.2847222222,1.37000000100583,0,0,91.9,19.9000000100583,0,0
0,0,466.000000771135,0,43326.2881944445,1.37,0,0,91.9,19.9,0,0
0,0,504,0,43326.2916666666,1.41,0,0,91.8,20,0,0
0,0,487.000000737607,0,43326.2951388889,1.47000000536442,0,0,91.4999999597669,20.1000000067055,0,0
0,0,497.999998524785,0,43326.2986111111,1.54999998927117,0,0,90.9000000804663,20.199999986589,0,0
0,0,492.000000402331,0,43326.3020833334,1.73999998725951,0,0,90.0000000603497,20.4999999798834,3.79999974519013,0
0,0,478.000000469387,0,43326.3055555555,1.92999999362975,0,0,89.0000000335276,20.5,11.8999997284263,1.59999994635582
0,0,486.999999631196,0,43326.3090277778,2.15000001575798,0,0,87.6999999128282,20.5000000100583,11.9000003386289,1.6
0,0,476.000001609325,0,43326.3125,2.62000002916902,0,0,85.0999998692423,20.8000000201166,21.999997787178,1.59999983906749
0,0,491.999998390675,0,43326.3159722222,2.90999997083098,0,0,83.8000001307577,20.9999999798834,2.21282197565564e-06,1.6093250732041e-07
0,0,464.000000938773,0,43326.3194444445,3.34999998524785,0,0,81.5000000771135,21.399999986589,9.5999996781349,1.59999994635582
0,0,482,0,43326.3229166666,3.77,0,0,79.7,21.7,17.6,1.6
0,0,531.000004827975,0,43326.3263888889,3.99000001944601,0,0,78.8999998658896,21.6000000067055,23.6,1.6
0,0,602.999990344049,0,43326.3298611111,4.27999996110798,0,0,76.9000002682209,21.699999986589,23.6,1.6
0,0,715.999992422759,0,43326.3333333334,4.77999996647238,0,0,75.3000001072884,21.9999999798834,30.29999955073,1.6
0,0,660.000001877546,0,43326.3368055555,4.92999999497086,0,0,74.2000000368804,22.0999999966472,38.0999997384846,1.6
0,0,713.999998021871,0,43326.3402777778,4.89999999765307,0,0,74.5,21.7999999932945,38.1000002380461,1.6
0,0,655.000005129724,0,43326.34375,4.83000000502914,0,0,74.4999999597669,21.5999999899417,45.2,1.6
0,0,705.999994870276,0,43326.3472222222,4.87999999497086,0,0,74.1000000402331,21.5000000100583,45.2,1.6
0,0,639.00000224635,0,43326.3506944445,4.77000000368804,0,0,74.1999999966472,21.2000000100583,21.6000007912517,1.6
0,0,671,0,43326.3541666666,5.22,0,0,72.4,21.7,21.6,1.6
0,0,738.999993763865,0,43326.3576388889,5.9500000462681,0,0,69.3999998189509,22.4000000268221,36.8000007577239,1.6
0,0,646.000012472269,0,43326.3611111111,6.63999990746381,0,0,66.7000003620982,22.7999999463558,48.0999984845522,1.6
0,0,662.999998860061,0,43326.3645833334,6.71999999463558,0,0,66.3000000268221,22.600000013411,55.5999994970858,1.6
0,0,666.99999986589,0,43326.3680555555,6.83999999597669,0,0,65.8000000167638,22.6,63.4999997351318,1.6
0,0,678.999999698251,0,43326.3715277778,7.5000000140816,0,0,63.4999999731779,23.2000000067055,63.5000005733222,1.6
0,0,670.000001106411,0,43326.375,7.92000002615153,0,0,62.6999998491258,23.4000000201166,80.6000009354202,1.6
0,0,680.999998893589,0,43326.3784722222,8.17999997384847,0,0,61.2000001508742,23.5999999798834,89.8999990645798,1.6
0,0,651.000001005828,0,43326.3819444445,8.27999999664724,0,0,60.800000013411,23.5000000033528,89.9,1.6
0,0,649,0,43326.3854166666,7.91,0,0,61.4,23.1,99.5,1.6
0,0,665.99999537319,0,43326.3888888889,8.23000006973742,0,0,60.2999998256565,23.3000000536442,100,1.6
0,0,597.000009253619,0,43326.3923611111,9.26999986052516,0,0,57.7000003486871,24.0999998927117,100,1.6
0,0,593.000000268221,0,43326.3958333334,9.78999996513128,0,0,56.1000001072884,24.4999999731779,100,4.39999981224536
0,0,616.999999195337,0,43326.3993055555,9.39000001341105,0,0,56.9999999698251,24.0000000167638,100,2.20000007376075
0,0,603.999999698251,0,43326.4027777778,8.94000001341105,0,0,57.5999999631196,23.5000000067055,100,2.2
0,0,594.999994970859,0,43326.40625,9.33999999094755,0,0,56.4999998893589,23.6999999597669,100,2.2
0,0,545.000005029141,0,43326.4097222222,9.25000000905245,0,0,55.4000001106411,23.3000000402331,100,2.2
0,0,558.999999530613,0,43326.4131944445,9.8799999788776,0,0,53.9000000502914,23.7999999832362,100,2.2
0,0,547,0,43326.4166666666,10.7,0,0,51.9,24.6,100,7.1
0,0,532.000002279877,0,43326.4201388889,10.7499999839068,0,0,52.1000000268221,24.5999999932945,100,7.1
0,0,565.999995440246,0,43326.4236111111,10.5100000321865,0,0,52.4999999463558,24.500000013411,100,7.1
0,0,562.000000268221,0,43326.4270833334,10.799999980554,0,0,52.5,24.7999999798834,100,10.3999997787177
0,0,578.999999430031,0,43326.4305555555,11.0599999912828,0,0,51.8000000234693,24.9999999932945,100,10.4
0,0,549.000000067055,0,43326.4340277778,10.1500000070408,0,0,53.9999999698251,24.2000000067055,100,8.7
0,0,550.999998793006,0,43326.4375,10.3600000683963,0,0,53.0999998088926,24.4000000502914,100,8.7
0,0,539.000001206994,0,43326.4409722222,11.0399999316037,0,0,51.2000001911074,24.8999999497086,100,8.7
0,0,515.000000804663,0,43326.4444444445,11.1999999946356,0,0,49.9000000435859,24.9,100,12.0999998860061
0,0,487,0,43326.4479166666,11.97,0,0,49.1,25.3,100,16
0,0,522.999999396503,0,43326.4513888889,10.980000050962,0,0,50.6999999329448,24.8000000335276,100,16
0,0,514.000001206994,0,43326.4548611111,11.7399998980761,0,0,49.7000001341104,25.2999999329448,100,16
0,0,500.000000938773,0,43326.4583333334,12.499999949038,0,0,49.6000000067055,25.8999999597669,100,20.6999996848404
0,0,527.999999061227,0,43326.4618055555,12.5199999993294,0,0,47.6000000670552,25.9999999966472,100,20.7
0,0,516.999999597669,0,43326.4652777778,13.4300000050291,0,0,46.1000000033528,26.3000000067055,100,25.4000001877546
0,0,504.999997083098,0,43326.46875,13.5799998642132,0,0,46.2000002313405,26.4999998994172,100,31
0,0,476.000002916902,0,43326.4722222222,12.2300001357868,0,0,48.4999997686595,25.5000001005828,100,31
0,0,525.999998323619,0,43326.4756944445,12.6399999862537,0,0,48.100000013411,25.9999999832362,100,27.1000001307577
0,0,482,0,43326.4791666666,14.32,0,0,44.9,27.2,100,34.3
0,0,441.000002212822,0,43326.4826388889,12.7900000127405,0,0,48.6999999597669,26.200000013411,100,34.3
0,0,473.999995574356,0,43326.4861111111,12.979999974519,0,0,48.1000000804663,26.3999999731779,100,34.3
0,0,521.999996781349,0,43326.4895833334,13.449999968484,0,0,47.1000000670552,26.7999999731779,100,40.6999995708465
0,0,500.000000737607,0,43326.4930555555,13.5799999956414,0,0,46.8000000100583,26.8,100,40.7
0,0,470.000000972301,0,43326.4965277778,13.9600000402331,0,0,46.6999998826534,27.3000000268221,100,37.7000001642853
0,0,499.000000100583,0,43326.5,15.1599999969825,0,0,43.200000070408,28.0999999899417,100,42.6
0,0,499.999999899417,0,43326.5034722222,15.1300000030175,0,0,43.899999929592,28.0000000100583,100,42.6
0,0,498.000000067055,0,43326.5069444445,15.889999974519,0,0,42.5000000469387,28.399999986589,100,52.1999996781349
0,0,491,0,43326.5104166666,15.86,0,0,43.5,28.4,100,57.9
0,0,466.999999128282,0,43326.5138888889,16.4700000113994,0,0,42.7000000938773,29,100,62.6000006169079
0,0,454.000001743435,0,43326.5173611111,16.6399999772012,0,0,44.0999998122454,29,100,71.7999987661841
0,0,467.999999061227,0,43326.5208333334,16.4600000120699,0,0,41.9000001475215,28.800000013411,100,73.0999999128282
0,0,468,0,43326.5243055555,16.929999984242,0,0,41.1000000268221,28.9999999932945,100,73.1
0,0,456.000000737608,0,43326.5277777778,17.0400000197813,0,0,41.5999999731779,29.0000000167638,100,63.6
0,0,477.999998893589,0,43326.53125,17.6299999778718,0,0,40.8,29.4999999798834,100,63.6
0,0,467.000001106411,0,43326.5347222222,17.4100000221282,0,0,40.8,29.3000000201166,100,63.6
0,0,439.000000938773,0,43326.5381944445,17.1600000083819,0,0,40.8999999966472,29.0000000100583,100,63.6
0,0,455,0,43326.5416666666,17.23,0,0,41.3,29.2,100,63.6
0,0,450.000000804663,0,43326.5451388889,17.4699999973178,0,0,40.1000000335276,29.2999999932945,100,67.9
0,0,461.999998390675,0,43326.5486111111,17.4300000053644,0,0,40.5999999329448,29.200000013411,100,67.9
0,0,450.000000804663,0,43326.5520833334,17.3800000033528,0,0,39.8000000536442,29.2,100,67.9
0,0,461.999999597669,0,43326.5555555555,16.9000000160933,0,0,40.8999999631196,29.0000000067055,100,67.9
0,0,465.999999430031,0,43326.5590277778,16.8799999855831,0,0,41.0000000301749,28.6999999966472,100,67.9000001676381
0,0,449.000000603497,0,43326.5625,16.4499999798834,0,0,41.9000001206994,28.5999999798834,100,72.9
0,0,454.999999396503,0,43326.5659722222,16.2500000201166,0,0,43.0999998793006,28.4000000201166,100,72.9
0,0,446.000000301749,0,43326.5694444445,14.4000000620261,0,0,44.7999999430031,27.2000000402331,100,56.9000005364418
0,0,452,0,43326.5729166666,14.06,0,0,45.8,27.2,100,55.5
0,0,501.000000536442,0,43326.5763888889,13.6200000140816,0,0,45.7000000670552,27.1000000067055,100,55.5
0,0,508.999998927117,0,43326.5798611111,13.8299999718368,0,0,46.6999998658896,27.199999986589,100,55.5
0,0,551.999997116625,0,43326.5833333334,13.0000000556558,0,0,48.5999998725951,26.6000000402331,100,46.5000006034971
0,0,495.000001911074,0,43326.5868055555,12.4000000201166,0,0,49.7999999597669,26.0000000201166,100,37.4000003051013
0,0,536.999998625368,0,43326.5902777778,11.8599999812245,0,0,50.3000000469387,25.7999999832362,100,32.1999998625368
0,0,496.000001810491,0,43326.59375,11.2999999396503,0,0,51.7000001307577,25.2999999597669,100,28.0999989841136
0,0,513.999998189509,0,43326.5972222222,10.7000000603497,0,0,52.9999998692423,24.9000000402331,100,18.0000010158865
0,0,514,0,43326.6006944445,10.8199999959767,0,0,53.399999986589,25.0999999932945,100,14.8000001072884
0,0,548,0,43326.6041666666,11.1,0,0,52.5,25.4,100,14.8
0,0,540.000001609325,0,43326.6076388889,11.4299999765307,0,0,52.7,25.6999999932945,100,19.2
0,0,563.99999678135,0,43326.6111111111,11.0800000469386,0,0,52.7,25.600000013411,100,19.2
0,0,553.000000737608,0,43326.6145833334,11.2699999872595,0,0,52.7999999932945,25.8999999798834,100,19.2
0,0,555.999999899417,0,43326.6180555555,11.739999984242,0,0,52.3000000167638,26.3999999832362,100,23.0999998692423
0,0,571.999999463558,0,43326.6215277778,11.8899999973178,0,0,52.2999999932945,26.4,100,23.1000001139939
0,0,555.999996580184,0,43326.625,11.8099999346212,0,0,52.1000001307577,26.3999999396503,100,26.5
0,0,522.000003419816,0,43326.6284722222,11.1600000653788,0,0,53.3999998692423,25.8000000603497,100,26.5
0,0,556.999998826533,0,43326.6319444445,11.6699999829009,0,0,52.8000000201166,26.2999999832362,100,26.5
0,0,559,0,43326.6354166666,11.16,0,0,53.7,25.8,100,26.5
0,0,565.000000469387,0,43326.6388888889,10.9700000040233,0,0,53.6000000067055,25.8000000067055,100,26.5
0,0,571.999999061227,0,43326.6423611111,11.0299999919534,0,0,53.699999986589,25.899999986589,100,26.5
0,0,528.00000295043,0,43326.6458333334,11.03,0,0,53.6000000067055,25.700000013411,100,26.5
0,0,544.99999943003,0,43326.6493055555,11.2199999936298,0,0,53.4000000067055,25.8999999932945,100,26.5
0,0,532.00000013411,0,43326.6527777778,10.7599999889359,0,0,54.2000000402331,25.4999999932945,100,26.5
0,0,535.999998390675,0,43326.65625,10.4299999798834,0,0,55.4000000905245,25.2999999899417,100,26.4999996379019
0,0,520.000001609325,0,43326.6597222222,10.2300000201166,0,0,56.2999999094755,25.2000000100583,100,22.9000003620981
0,0,553.999998860061,0,43326.6631944445,9.90000001106411,0,0,56.7999999832362,24.9000000100583,100,21.9000000335276
0,0,590,0,43326.6666666666,9.69,0,0,57.6,24.8,100,17.7
0,0,594.999999798834,0,43326.6701388889,9.57000001005828,0,0,58.2999999530614,24.800000013411,100,15.4
0,0,592.000000402331,0,43326.6736111111,9.71999997988344,0,0,57.6000000938773,24.9999999731779,100,15.4
0,0,590.00000013411,0,43326.6770833334,9.34000002548099,0,0,58.3999999463558,24.7000000201166,100,13.6000001206994
0,0,601.999999597669,0,43326.6805555555,9.31000000100583,0,0,59.2999999698251,24.7,100,13.6
0,0,603.00000140816,0,43326.6840277778,9.1600000070408,0,0,59.5999999832362,24.7000000067055,100,13.6
0,0,644.999994669111,0,43326.6875,9.36999998088926,0,0,59.1000000603497,24.8999999899417,100,13.6
0,0,592.000005330889,0,43326.6909722222,9.18000001911074,0,0,59.6999999396503,24.8000000100583,100,13.6
0,0,682.999996948987,0,43326.6944444445,8.96000000737608,0,0,60.099999986589,24.8,100,13.6
0,0,646,0,43326.6979166666,8.76,0,0,61.2,24.5,100,13.6
0,0,617.00000167638,0,43326.7013888889,8.79000001274049,0,0,60.9999999597669,24.7000000067055,100,13.5999999329448
0,0,641.999996647239,0,43326.7048611111,8.97999997451902,0,0,60.4000000804663,24.799999986589,100,12.6000001341104
0,0,635.000000469387,0,43326.7083333334,8.80000001206994,0,0,60.4999999932945,24.8,100,12.6
0,0,608.000000905246,0,43326.7118055555,8.63000000569969,0,0,61.4999999664724,24.5000000100583,100,12.6
0,0,589.000002045184,0,43326.7152777778,8.46999999765307,0,0,61.9,24.4,100,12.5999999362975
0,0,650.000000502914,0,43326.71875,8.3999999678135,0,0,61.9000001206994,24.3999999698252,99.9999928787365,10.6999989237639
0,0,654.999999497086,0,43326.7222222222,8.0800000321865,0,0,63.0999998793006,24.1000000301748,29.2000071212634,1.07623614270524e-06
0,0,699.999998491257,0,43326.7256944445,7.80000000938773,0,0,64.6999999463558,24.1,35.3999997921288,1.59999994635582
0,0,712,0,43326.7291666666,7.47,0,0,65.8,24,53.6,1.6
0,0,671.999997049571,0,43326.7326388889,7.45000000603497,0,0,65.9999999731779,24.2000000067055,67.000002212822,1.6
0,0,628.000005900859,0,43326.7361111111,7.53999998793006,0,0,65.6000000536442,24.299999986589,99.999995574356,1.6
0,0,698.999995239079,0,43326.7395833334,7.73999998658895,0,0,65.2000000268221,24.3,100,3.29999988600611
0,0,678.00000070408,0,43326.7430555555,8.08999998826534,0,0,63.7000000502914,24.4999999932945,100,7.29999986588954
0,0,642.000001307577,0,43326.7465277778,8.31999999832362,0,0,63.0999999899417,24.5999999966472,100,7.8
0,0,681.000000100583,0,43326.75,8.27000002313405,0,0,62.7999999094755,24.5000000100583,100,7.8
0,0,681.999999899417,0,43326.7534722222,8.49999997686595,0,0,61.9000000905245,24.5999999899417,100,7.8
0,0,682.999999966472,0,43326.7569444445,8.78999999027699,0,0,61.0000000301749,24.6999999966472,100,7.8
0,0,624,0,43326.7604166666,8.58,0,0,61.8,24.5,100,10.4
0,0,623.000004224478,0,43326.7638888889,8.48999999798834,0,0,61.5000000335276,24.2999999932945,100,10.3999998793006
0,0,685.999991551043,0,43326.7673611111,8.46000000402331,0,0,61.9999999329448,24.200000013411,100,8.60000024139876
0,0,686,0,43326.7708333334,8.28000001206994,0,0,62.2999999798834,24.000000013411,100,2.10000043585899
0,0,683.000000100583,0,43326.7743055555,8.12000000536442,0,0,62.4999999932945,23.8000000067055,100,2.1
0,0,704.999999631196,0,43326.7777777778,7.93000000335276,0,0,63.3999999765307,23.7000000033528,100,2.1
0,0,693.999997787178,0,43326.78125,8.02999998692423,0,0,62.700000070408,23.7999999899417,100,2.1
0,0,672.000002212822,0,43326.7847222222,7.90000001307577,0,0,63.399999929592,23.7000000100583,100,2.1
0,0,682.999999631196,0,43326.7881944445,7.6900000070408,0,0,63.8999999832362,23.5000000067055,100,2.1
0,0,712,0,43326.7916666666,7.54,0,0,63.7,23.4,100,2.1
0,0,621.000004224478,0,43326.7951388889,7.69000001139939,0,0,62.9999999798834,23.4000000067055,100,2.1
0,0,683.999991551043,0,43326.7986111111,7.85999997720123,0,0,62.7000000402331,23.499999986589,100,2.1
0,0,687.999999731779,0,43326.8020833334,7.95999999329448,0,0,62.3000000268221,23.5,100,2.1
0,0,719.999998927116,0,43326.8055555555,7.97999999932945,0,0,61.6000000234693,23.4000000033528,100,2.1
0,0,601.000002279878,0,43326.8090277778,7.79000000402331,0,0,62.3000000033528,23.2000000033528,100,2.1
0,0,669.000005029141,0,43326.8125,7.90999999396503,0,0,62.3999999899417,23.2999999899417,100,2.1
0,0,718.999994970859,0,43326.8159722222,7.85000000603497,0,0,62.3000000100583,23.2000000100583,100,2.1
0,0,674.000001508743,0,43326.8194444445,7.83000000067055,0,0,62.1000000067055,23.2,100,2.1
0,0,706,0,43326.8229166666,7.89,0,0,62,23.2,100,2.1
0,0,687.999999396503,0,43326.8263888889,7.76999998994172,0,0,62.7000000067055,23.1999999932945,100,2.1
0,0,679.000001206994,0,43326.8298611111,7.62000002011656,0,0,62.799999986589,23.100000013411,100,2.1
0,0,699.99999859184,0,43326.8333333334,7.53000000603497,0,0,62.7000000067055,22.900000013411,100,2.1
0,0,641.000001978129,0,43326.8368055555,7.41000000402331,0,0,63.8999999597669,22.8000000033528,100,2.1
0,0,776.999996311962,0,43326.8402777778,7.29999999262393,0,0,63.8000000402331,22.6000000033528,100,2.1
0,0,667.000002112239,0,43326.84375,7.07999998591841,0,0,65.0000000201166,22.6999999899417,100,2.1
0,0,687.999997887761,0,43326.8472222222,6.94000001408159,0,0,65.1999999798834,22.6000000100583,100,2.1
0,0,734.999998424202,0,43326.8506944445,6.70000000804663,0,0,66.0999999698251,22.4000000067055,100,2.1
0,0,697,0,43326.8541666666,6.55,0,0,67.1,22.4,100,2.1
0,0,668.000004157423,0,43326.8576388889,6.50999998591841,0,0,67.1000000201166,22.299999986589,100,2.1
0,0,729.999991685154,0,43326.8611111111,6.30000002816319,0,0,67.3999999597669,22.1000000268221,100,2.1
0,0,714.000001072884,0,43326.8645833334,6.20000000670552,0,0,67.8999999664724,21.900000013411,100,2.1
0,0,642.000002413988,0,43326.8680555555,6.2,0,0,68.0999999932945,21.9999999966472,100,2.1
0,0,721.000000201166,0,43326.8715277778,6.08999999765307,0,0,68.5000000033528,21.8999999932945,100,2.1
0,0,726.999994065614,5.02914085376304e-07,43326.875,6.01999998491258,0,0,68.6000000201166,21.6999999899417,99.9999981392179,2.1
0,0,668.000005934386,4.99999949708591,43326.8784722222,5.87000001508742,0,0,68.7999999798834,21.6000000100583,81.5000018607821,2.1
0,0,602.000002212823,5,43326.8819444445,5.88999999932945,0,0,69.0999999899417,21.6,81.5,2.1
0,0,564,15,43326.8854166666,5.86,0,0,69,21.5,81.5,2.1
0,0,568.999999329448,65.0000023469324,43326.8888888889,5.82999999128282,0,0,69.6000000201166,21.6000000201166,81.5,2.1
0,0,559.000001341104,99.9999953061352,43326.8923611111,5.70000001743436,0,0,69.8999999597669,21.8999999597669,81.5,2.1
0,0,557.00000013411,100,43326.8958333334,5.95999998256564,0,0,69.4000000335276,22.099999986589,81.5,2.1
0,0,553.00000013411,100,43326.8993055555,5.7900000056997,0,0,70.4999999631196,22.1,81.5,2.1
0,0,545,100,43326.9027777778,5.7999999929592,0,0,70.3000000335276,22.1999999966472,81.5,2.1
0,0,545.000000804663,100,43326.90625,5.58999997686595,0,0,71.3000001307577,22.1000000201166,81.5,2.1
0,0,552.999999195337,100,43326.9097222222,5.36000002313405,0,0,72.5999998692423,22.2999999798834,81.5,2.1
0,0,531.000000737608,100,43326.9131944445,5.31000000167638,0,0,72.8999999899417,22.2000000033528,93.3999996010214,2.1
0,0,526,100,43326.9166666666,5.12,0,0,73.9,22.2,93.4,2.1
0,0,516.000000670552,100,43326.9201388889,5.04999999061227,0,0,74.0000000670552,22.1,93.4,2.4
0,0,525.999998658896,100,43326.9236111111,4.91000001877546,0,0,74.9999998658896,22.1,93.4,2.4
0,0,523.000000201166,100,43326.9270833334,4.83000000536442,0,0,75.2999999798834,22.1,93.4,2.4
0,0,512.000000368804,99.9000000033528,43326.9305555555,4.63000000670552,0,0,75.9999999765307,22.0000000033528,97.999999845773,2.4
