CO2_dosage,Electricity_Lamp,Heating_Energy,Labour,net_water,time
0.0512000001072884,1.35575,1.71514648498066,0.0154622395833333,2.4756,43419
0.0256000001430512,1.35575,3.24496911195649,0.00117549189814815,2.3156,43420
0.0554666664520898,1.309,2.58276358083515,0,2.3956,43421
0.0458666669885317,1.2973125,3.32477883152445,0.0102177372685185,2.4688,43422
0.0373333335121473,1.3674375,3.35496086708758,0.00813802083333333,2.4856,43423
0.0405333328684172,1.5544375,4.12741707871713,0.00144675925925926,2.4856,43424
0.0522666668812434,1.5544375,2.74179598984667,0.000542534722222222,2.3956,43425
0.0405333336909612,1.54275,2.58534974359231,0.00696252893518519,2.3856,43426
0.0362666667024295,1.54275,2.37573148866972,0.0111219618055556,2.2256,43427
0.032000000321865,1.54275,3.26095686687908,0.000632957175925926,2.2956,43428
0.0548163570304787,1.54275,3.60188590204206,0,2.2556,43429
0.0511999999642372,1.54275,2.33599123124992,0.0118453414351852,2.2456,43430
0.0629333333333333,1.659625,2.69057135106688,0.0047923900462963,2.2556,43431
0.042666666273276,1.309,3.73731785849259,0.00515407986111111,2.102,43432
0.0543999999642372,0.5493125,1.61220036654842,0.00226056134259259,1.1808,43433
0.132266666845481,1.4843125,1.22618061177135,0.00741464120370371,2.3356,43434
0.0704000003218651,1.4843125,1.73229934752479,0.000452112268518519,2.0824,43435
0.0927999997854234,1.4609375,1.16146237045271,0,1.9488,43436
0.10879999974966,1.4609375,1.50758249232954,0.0098560474537037,1.952,43437
0.08213333354791,1.4609375,2.33270811207948,0.00108506944444444,2.212,43438
0.0533333336194356,1.35380208294375,3.42284511898239,0.000632957175925926,2.2988,43439
0.0671999995708465,1.2271875,1.79898298470564,0.00108506944444444,1.9484,43440
0.0928000002503395,0.43828125,0.990994415328,0.00135633680555556,1.9484,43441
